defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
0.46,21.05,3.82,23.86,3.75,35.96,14.08,25.94,2.92,16.63,6.6,43.83,0.75,25.77,0.95,9.56,0.62,28.56,0.27,32.51,4.09,27.25,0.0,-1.0,1.0,2.0,2.0,14.08,6.6,8.0,3.0,5.0,7.0,3.4827,3.8662,2.35,0.95,10.5973,34.27,2.0
8.11,9.25,1.0,24.08,0.38,28.99,9.39,20.11,7.36,43.07,0.33,34.66,0.53,35.96,0.59,22.65,0.86,26.94,0.51,32.35,0.4,30.57,1.0,0.0,5.0,1.0,3.0,1.0,0.53,9.0,2.0,8.0,8.0,2.6782,3.4675,8.2867,7.36,2.2964,33.82,5.0
1.43,44.7,6.18,36.17,0.48,31.96,0.52,36.1,0.82,28.25,1.8,18.4,4.66,29.04,1.85,8.72,4.17,33.42,0.43,24.24,16.34,22.4,0.0,0.0,1.0,3.0,1.0,16.34,6.18,8.0,3.0,5.0,6.0,3.5164,4.4553,1.6933,1.43,12.8236,35.98,1.0
3.73,20.02,15.22,24.11,0.58,29.28,0.59,21.57,0.97,24.56,3.69,14.19,3.87,23.44,7.93,38.23,3.72,27.19,1.62,33.03,0.78,17.59,0.0,0.0,4.0,2.0,2.0,15.22,3.72,10.0,1.0,4.0,9.0,3.8818,4.1559,5.81,3.69,11.3382,24.04,1.0
8.33,27.08,0.34,26.17,0.52,18.15,3.7,16.55,2.92,25.32,4.58,42.08,3.07,20.3,0.4,21.25,0.49,28.9,5.07,35.59,4.82,12.49,0.0,1.0,4.0,2.0,1.0,8.33,3.7,8.0,3.0,4.0,7.0,3.1127,2.4337,4.8233,4.58,5.2173,29.59,5.0
0.68,26.5,1.25,30.78,0.28,15.15,7.86,36.21,13.01,29.97,6.35,28.18,4.02,24.62,1.14,23.01,0.62,17.74,14.41,19.22,5.07,19.45,0.0,-3.0,4.0,2.0,2.0,14.41,13.01,10.0,1.0,5.0,6.0,4.9718,4.7935,4.4033,0.28,9.4382,21.06,0.0
0.93,29.0,1.11,17.74,0.84,26.6,12.73,21.57,4.3,15.57,15.4,33.1,3.29,34.17,3.24,24.73,1.19,20.57,2.77,10.44,1.8,46.59,0.0,-1.0,4.0,2.0,3.0,15.4,12.73,8.0,3.0,4.0,6.0,4.3273,4.7499,2.62,1.8,11.0727,36.15,0.0
4.76,30.5,13.55,37.04,0.5,26.69,0.18,35.31,15.87,21.71,3.57,45.71,0.37,24.04,0.77,30.74,4.56,26.04,1.97,37.0,2.73,10.22,0.0,-1.0,2.0,2.0,3.0,15.87,13.55,9.0,2.0,4.0,7.0,4.4391,5.1101,2.7567,1.97,11.4309,35.49,4.0
3.41,28.55,0.92,24.72,0.58,18.32,7.1,43.59,0.73,27.92,1.36,33.18,12.23,29.3,3.74,21.55,3.15,37.14,0.77,21.52,3.45,24.88,0.0,1.0,2.0,1.0,3.0,12.23,3.74,10.0,1.0,5.0,9.0,3.4036,3.3595,3.61,0.58,8.8264,25.27,0.0
4.04,28.71,0.91,33.35,0.56,27.75,0.57,36.2,0.67,30.7,3.84,32.17,8.5,11.92,3.24,19.68,0.85,24.62,16.72,24.1,7.0,39.16,0.0,1.0,3.0,1.0,3.0,16.72,3.24,9.0,2.0,5.0,7.0,4.2636,4.7198,7.75,7.0,12.4564,27.24,1.0
0.55,26.94,7.72,39.1,0.51,30.69,0.76,23.27,3.78,30.54,0.57,34.88,2.75,36.85,16.05,27.0,4.2,27.75,4.23,24.17,7.58,19.14,0.0,-1.0,2.0,2.0,3.0,16.05,2.75,10.0,1.0,4.0,8.0,4.4273,4.4507,6.51,4.23,11.6227,19.96,2.0
0.04,28.65,8.79,11.86,4.4,42.17,2.96,18.16,2.18,20.97,0.85,21.89,3.14,26.11,0.48,25.04,14.99,31.98,0.64,17.48,3.44,34.45,0.0,0.0,3.0,3.0,1.0,14.99,2.96,8.0,3.0,4.0,7.0,3.81,4.245,5.5433,3.44,11.18,30.31,2.0
3.77,34.05,5.51,38.16,0.12,26.59,0.41,21.3,0.34,30.02,5.2,19.26,0.4,16.64,4.11,25.45,1.71,9.26,11.04,25.89,0.65,24.21,0.0,0.0,4.0,2.0,2.0,11.04,5.2,8.0,3.0,5.0,6.0,3.0236,3.214,3.61,1.71,8.0164,28.9,2.0
0.62,16.65,10.41,16.66,0.7,23.23,0.48,25.55,0.61,29.87,0.6,21.35,6.84,32.52,0.57,28.46,10.4,28.35,1.15,9.33,4.01,22.6,0.0,0.0,1.0,2.0,3.0,10.41,10.4,10.0,1.0,7.0,7.0,3.3082,3.8435,3.995,1.15,7.1018,23.19,3.0
0.05,34.75,0.2,26.81,6.93,9.38,5.94,44.79,4.08,33.64,4.28,16.32,10.08,38.75,17.02,23.67,4.47,26.74,0.87,30.7,0.49,23.5,3.0,-3.0,3.0,1.0,3.0,17.02,10.08,8.0,3.0,4.0,6.0,4.9464,4.8753,5.7167,4.28,12.0736,35.41,2.0
12.98,30.82,5.79,15.64,0.52,17.82,1.0,9.03,8.43,42.69,13.95,20.14,0.46,28.99,1.2,26.15,0.81,20.93,6.51,36.87,0.87,23.56,0.0,1.0,2.0,2.0,3.0,13.95,12.98,8.0,3.0,6.0,5.0,4.7745,4.8955,5.3133,1.0,9.1755,33.66,0.0
0.73,29.75,9.88,43.13,7.46,9.25,3.19,20.25,8.13,36.97,4.23,20.58,15.41,31.15,2.83,27.01,0.79,22.57,0.65,26.23,0.98,17.31,1.0,-3.0,4.0,2.0,3.0,15.41,4.23,8.0,3.0,4.0,7.0,4.9345,4.5487,8.49,7.46,10.4755,33.88,5.0
1.92,14.16,4.47,18.68,2.52,34.2,0.34,25.01,4.05,26.41,4.71,22.98,6.62,43.03,0.79,18.41,0.34,28.24,0.38,21.85,16.25,30.91,0.0,-1.0,2.0,2.0,2.0,16.25,4.47,9.0,2.0,4.0,8.0,3.8536,4.4121,3.6867,1.92,12.3964,28.87,2.0
10.1,21.05,2.82,19.27,10.67,32.82,1.32,24.31,0.7,21.0,1.38,25.91,1.13,29.84,1.99,30.05,7.49,16.76,1.22,32.73,7.99,37.86,0.0,0.0,1.0,3.0,2.0,10.67,10.1,9.0,2.0,5.0,7.0,4.2555,3.7588,6.1,2.82,6.4145,21.1,2.0
0.93,21.27,0.82,29.58,0.59,23.58,1.04,42.58,2.59,13.94,15.38,31.46,7.73,17.78,1.36,12.08,0.89,26.08,0.67,17.09,5.04,18.97,1.0,1.0,4.0,3.0,1.0,15.38,7.73,9.0,2.0,7.0,6.0,3.3673,4.3666,1.6633,1.04,12.0127,30.5,0.0
3.78,21.07,1.19,28.03,7.6,33.28,3.03,28.68,1.3,22.38,4.44,24.47,0.92,18.44,14.42,25.78,1.67,10.38,1.18,25.62,2.06,30.41,1.0,-2.0,1.0,2.0,2.0,14.42,3.03,10.0,1.0,4.0,8.0,3.7809,3.8613,3.7767,1.67,10.6391,22.9,0.0
5.14,31.53,14.35,32.27,4.02,36.53,0.71,31.11,0.84,24.6,10.0,22.79,0.55,35.46,1.9,21.66,0.75,27.61,4.17,26.16,5.79,40.13,2.0,1.0,2.0,1.0,3.0,14.35,10.0,10.0,1.0,4.0,7.0,4.3836,4.1965,3.845,1.9,9.9664,18.47,2.0
0.48,23.11,0.74,26.24,0.43,24.88,8.74,13.05,8.77,44.27,16.97,22.54,1.42,16.0,5.97,34.73,0.17,18.28,0.53,21.64,0.66,28.66,1.0,0.0,2.0,3.0,3.0,16.97,1.42,8.0,3.0,7.0,7.0,4.08,5.2008,7.8267,5.97,12.89,31.22,4.0
0.17,32.05,14.54,24.48,0.02,26.93,5.66,38.67,0.35,23.08,4.16,35.68,6.93,9.94,4.48,26.32,0.05,35.37,5.31,17.89,0.83,44.88,0.0,-2.0,4.0,3.0,3.0,14.54,5.66,8.0,3.0,5.0,6.0,3.8636,4.1961,4.3567,0.83,10.6764,34.94,2.0
0.54,24.37,1.21,28.45,14.11,33.49,0.91,35.23,4.43,26.47,4.74,31.48,1.27,32.12,5.91,12.68,1.77,42.55,2.35,18.91,9.92,22.27,1.0,1.0,2.0,3.0,1.0,14.11,9.92,8.0,3.0,4.0,6.0,4.2873,4.103,3.3433,1.77,9.8227,29.87,0.0
0.8,35.66,13.47,32.87,1.5,29.23,3.03,31.33,4.78,24.46,3.3,17.23,0.81,32.27,1.11,37.82,0.52,24.43,9.31,19.06,1.65,9.53,1.0,0.0,1.0,4.0,1.0,13.47,9.31,8.0,3.0,5.0,7.0,3.6618,3.9463,2.02,1.11,9.8082,28.29,3.0
6.34,43.59,0.93,24.27,4.94,25.97,0.34,28.9,0.52,21.59,7.86,10.56,15.85,25.37,5.1,34.97,0.61,26.47,0.56,17.19,4.65,21.2,0.0,-1.0,1.0,1.0,3.0,15.85,5.1,8.0,3.0,5.0,7.0,4.3364,4.4754,7.1,6.34,11.5136,33.03,2.0
13.64,31.69,0.72,28.25,1.53,35.25,3.03,26.33,0.86,23.73,1.39,43.42,0.51,18.27,1.27,9.44,1.53,32.15,12.55,19.37,1.64,25.03,1.0,0.0,1.0,3.0,2.0,13.64,12.55,8.0,3.0,5.0,6.0,3.5155,4.5649,1.3967,1.27,10.1245,33.98,0.0
3.79,18.07,0.5,27.01,0.6,9.74,10.53,30.23,4.07,28.4,4.57,31.59,0.4,32.19,0.06,24.14,1.63,43.84,0.25,34.78,4.08,35.87,0.0,-1.0,4.0,3.0,1.0,10.53,4.08,8.0,3.0,5.0,7.0,2.7709,2.9905,2.0067,0.6,7.7591,34.1,1.0
3.51,24.92,7.56,18.22,1.13,43.09,0.54,24.66,5.21,12.54,0.6,21.52,3.04,31.32,0.43,29.37,0.32,18.01,14.38,28.8,3.15,19.47,0.0,1.0,4.0,2.0,2.0,14.38,7.56,9.0,2.0,5.0,7.0,3.6245,4.0482,3.1267,1.13,10.7555,30.55,3.0
0.4,20.53,0.08,31.82,5.82,28.93,13.13,17.7,13.35,34.3,1.18,44.1,0.84,33.5,4.11,20.59,1.06,25.45,0.68,27.46,0.41,10.13,1.0,-1.0,4.0,1.0,3.0,13.35,13.13,9.0,2.0,7.0,6.0,3.7327,4.7876,0.81,0.41,9.6173,33.97,1.0
0.86,18.43,1.97,16.41,3.38,27.36,0.73,22.46,1.04,25.66,2.02,33.74,8.82,11.3,0.45,28.6,16.49,27.95,5.18,20.46,6.92,37.92,1.0,1.0,4.0,1.0,3.0,16.49,2.02,9.0,2.0,4.0,7.0,4.3509,4.6528,7.87,6.92,12.1391,26.62,2.0
4.36,33.83,0.63,31.63,0.81,42.37,3.36,27.71,0.4,20.73,4.18,24.92,5.14,9.53,0.5,26.88,0.65,24.57,19.34,24.59,1.58,36.59,1.0,1.0,3.0,3.0,3.0,19.34,4.36,9.0,2.0,5.0,8.0,3.7227,5.2237,2.51,0.81,15.6173,32.84,0.0
13.36,19.95,3.86,17.78,0.08,35.61,4.42,24.2,5.43,32.35,7.24,7.73,0.04,33.11,0.06,30.53,5.92,43.88,11.96,33.46,0.14,23.79,1.0,0.0,1.0,3.0,3.0,13.36,11.96,8.0,3.0,4.0,5.0,4.7736,4.4953,6.58,5.92,8.5864,36.15,2.0
0.62,26.51,4.89,29.36,4.14,36.18,0.37,29.44,7.35,44.49,2.76,21.21,9.41,17.08,18.96,30.2,7.33,12.13,0.46,22.6,0.37,17.72,1.0,2.0,2.0,1.0,3.0,18.96,9.41,8.0,3.0,4.0,6.0,5.1509,5.3383,6.2733,4.14,13.8091,32.36,2.0
7.04,39.88,10.09,34.41,4.38,19.71,1.06,17.38,0.06,35.26,7.59,27.22,0.62,29.55,0.87,24.14,1.83,23.13,3.08,34.76,12.84,29.87,1.0,1.0,3.0,3.0,3.0,12.84,10.09,9.0,2.0,4.0,6.0,4.4964,4.1092,3.5775,1.06,8.3436,22.5,2.0
3.63,38.97,1.31,21.19,8.74,16.31,3.48,34.86,0.51,31.65,11.92,30.34,7.46,10.33,2.54,26.72,0.55,34.63,0.56,29.34,0.29,23.97,0.0,3.0,2.0,1.0,3.0,11.92,8.74,9.0,2.0,5.0,8.0,3.7264,3.7634,5.545,3.63,8.1936,28.64,2.0
9.71,19.71,9.45,33.6,0.88,23.95,2.28,13.75,8.35,43.1,0.45,27.96,4.77,28.67,5.01,23.38,0.8,18.29,2.28,35.55,0.76,21.32,1.0,1.0,3.0,1.0,3.0,9.71,9.45,9.0,2.0,4.0,6.0,4.0673,3.4613,4.3033,2.28,5.6427,29.35,2.0
3.31,32.73,0.87,29.05,1.1,35.86,4.58,21.46,0.73,17.44,0.53,24.68,1.15,11.29,0.69,26.24,18.47,23.45,4.31,25.31,5.15,34.75,1.0,1.0,2.0,3.0,1.0,18.47,3.31,8.0,3.0,6.0,7.0,3.7173,4.9612,2.4667,1.1,14.7527,24.57,0.0
3.95,27.22,7.53,22.59,0.51,28.62,3.14,34.36,3.82,17.99,5.05,38.07,0.72,24.67,0.88,31.27,0.77,34.72,2.71,22.91,1.11,41.37,0.0,-1.0,3.0,3.0,1.0,7.53,5.05,9.0,2.0,5.0,7.0,2.7445,2.1346,2.465,1.11,4.7855,23.38,5.0
0.13,19.65,3.76,24.96,8.55,18.44,8.58,38.83,0.32,16.55,5.59,30.22,4.41,36.24,0.28,29.18,0.15,25.91,0.0,23.08,3.94,21.5,1.0,-1.0,3.0,1.0,3.0,8.55,5.59,9.0,2.0,5.0,7.0,3.2464,3.1819,4.45,0.32,5.3091,22.28,2.0
1.01,25.11,5.57,25.58,2.25,14.59,2.98,30.26,16.63,21.2,9.13,35.41,3.14,41.94,0.87,21.2,1.07,18.62,4.94,21.83,0.88,28.17,1.0,-1.0,4.0,1.0,3.0,16.63,9.13,9.0,2.0,4.0,7.0,4.4064,4.5653,2.695,2.25,12.2236,27.35,2.0
1.74,24.85,1.26,22.17,1.06,28.31,1.5,34.95,5.14,25.77,2.08,21.35,1.04,25.36,4.64,30.74,1.14,32.39,1.77,37.87,15.36,28.8,1.0,-2.0,1.0,3.0,0.0,15.36,1.74,11.0,0.0,5.0,9.0,3.3391,4.0347,1.925,1.77,12.0209,16.52,0.0
0.46,22.83,10.77,29.4,0.34,24.85,3.94,37.89,4.82,21.3,4.78,33.73,6.86,42.35,4.97,25.94,0.57,28.02,0.84,20.21,0.65,32.36,1.0,1.0,4.0,1.0,3.0,10.77,4.82,9.0,2.0,5.0,8.0,3.5455,3.2032,3.85,0.84,7.2245,22.14,2.0
0.7,17.77,3.2,20.74,0.81,20.94,1.77,10.08,0.78,30.97,1.13,26.86,6.07,30.2,3.9,27.63,6.56,25.73,6.04,34.52,0.82,23.58,1.0,-1.0,2.0,2.0,1.0,6.56,6.07,9.0,2.0,5.0,7.0,2.8891,2.273,3.905,1.77,3.6709,24.44,5.0
6.95,10.23,0.56,27.49,3.91,29.12,0.86,34.92,3.17,20.52,8.27,43.49,2.47,31.94,15.92,29.01,3.62,24.77,0.93,30.53,1.09,23.45,1.0,0.0,2.0,1.0,3.0,15.92,3.62,9.0,2.0,4.0,8.0,4.3409,4.3746,6.13,3.17,11.5791,33.26,0.0
3.42,18.44,8.05,42.04,12.36,30.89,4.26,25.72,0.43,17.79,10.48,16.48,8.34,9.65,0.49,24.21,0.8,29.06,0.63,21.15,7.08,36.11,0.0,-1.0,2.0,2.0,1.0,12.36,10.48,8.0,3.0,4.0,6.0,5.1218,4.1542,7.8233,7.08,7.2382,32.39,2.0
4.84,20.64,0.57,20.4,6.03,12.85,0.5,23.88,6.79,35.99,13.93,23.15,3.15,31.36,4.72,24.85,0.6,17.31,0.44,30.6,0.67,26.73,0.0,0.0,2.0,1.0,3.0,13.93,3.15,9.0,2.0,5.0,8.0,3.84,3.9487,6.41,6.03,10.09,23.14,2.0
12.46,19.08,5.52,33.44,6.0,45.51,0.88,30.09,12.3,35.9,5.14,21.87,0.56,27.18,0.5,24.91,7.77,10.57,0.69,34.09,0.72,36.13,0.0,-1.0,3.0,1.0,3.0,12.46,12.3,8.0,3.0,5.0,5.0,4.7764,4.3816,6.885,6.0,7.6836,34.94,4.0
1.06,18.56,0.9,21.08,2.87,9.0,4.93,27.22,1.25,30.54,0.76,26.83,1.22,36.64,1.12,23.97,6.6,33.49,18.09,25.62,5.37,23.12,1.0,-2.0,4.0,1.0,3.0,18.09,6.6,9.0,2.0,6.0,6.0,4.0155,4.877,3.1533,1.22,14.0745,27.64,2.0
3.36,24.82,1.06,29.45,1.08,23.07,0.93,27.17,0.63,34.91,4.36,31.24,0.63,25.35,0.8,32.19,1.45,43.22,15.73,29.69,6.06,19.57,1.0,0.0,2.0,2.0,1.0,15.73,3.36,9.0,2.0,7.0,8.0,3.2809,4.2931,2.8633,1.08,12.4491,23.65,0.0
0.59,17.67,0.76,21.88,0.54,29.03,1.13,20.64,1.39,27.51,0.63,26.8,12.3,32.18,1.07,23.93,7.33,11.76,10.55,25.94,7.57,35.33,1.0,-4.0,3.0,3.0,2.0,12.3,10.55,9.0,2.0,7.0,7.0,3.9873,4.314,5.43,1.39,8.3127,23.57,1.0
10.46,25.17,16.2,18.97,0.81,18.55,20.82,34.36,13.44,40.89,1.14,26.91,9.12,16.31,0.61,29.19,11.9,33.85,10.9,10.06,2.91,24.9,3.0,-1.0,4.0,4.0,3.0,20.82,16.2,7.0,4.0,3.0,4.0,8.9373,6.4788,12.08,10.9,11.8827,30.83,4.0
11.1,32.15,0.69,19.95,9.27,20.89,0.69,24.01,6.34,44.7,5.58,15.08,0.52,26.66,5.5,27.22,0.38,17.24,1.41,34.65,0.61,29.42,1.0,-2.0,2.0,2.0,2.0,11.1,9.27,9.0,2.0,6.0,5.0,3.8264,3.7344,5.96,5.58,7.2736,29.62,2.0
0.72,33.03,0.49,34.78,1.38,10.67,0.68,45.41,14.27,26.56,7.13,38.09,3.64,29.19,1.46,27.17,0.27,23.11,0.92,21.92,3.61,17.17,3.0,-3.0,2.0,1.0,3.0,14.27,7.13,8.0,3.0,7.0,6.0,3.1427,4.0259,1.03,0.68,11.1273,34.74,0.0
9.11,29.48,1.83,19.06,1.42,20.97,1.83,17.68,3.24,26.46,1.58,26.06,5.26,23.53,2.07,37.83,1.51,23.43,2.18,15.71,1.5,28.77,2.0,-1.0,3.0,3.0,0.0,9.11,3.24,10.0,1.0,2.0,8.0,2.8664,2.2474,2.125,2.07,6.2436,22.12,0.0
4.03,29.12,0.7,25.23,0.7,27.26,3.79,31.58,15.28,30.23,0.66,34.7,4.4,27.06,1.54,23.88,0.37,30.53,2.76,28.24,0.63,39.68,2.0,-1.0,2.0,2.0,1.0,15.28,2.76,11.0,0.0,5.0,10.0,3.1691,4.1,2.515,0.63,12.1109,15.8,0.0
8.64,41.84,0.72,32.63,1.11,24.73,0.85,28.68,3.11,22.75,5.7,28.76,4.33,11.58,6.02,33.05,11.53,21.64,0.65,36.5,11.55,32.86,0.0,3.0,3.0,2.0,3.0,11.55,11.53,9.0,2.0,4.0,5.0,4.9282,3.9759,5.36,3.11,6.6218,30.26,4.0
1.0,20.1,0.99,26.3,6.82,44.95,6.06,31.81,6.11,26.08,1.23,22.9,0.68,29.17,1.63,15.2,12.65,21.15,1.35,33.03,14.4,35.75,1.0,-1.0,4.0,1.0,3.0,14.4,12.65,9.0,2.0,5.0,5.0,4.8109,4.6884,4.225,1.63,9.5891,29.75,1.0
1.1,21.71,14.67,19.81,5.04,27.74,7.41,14.9,0.97,25.16,0.51,18.6,4.85,19.67,5.93,42.56,0.56,29.32,5.9,37.15,14.04,34.49,1.0,1.0,2.0,1.0,3.0,14.67,14.04,8.0,3.0,4.0,5.0,5.5436,4.775,6.4133,5.9,9.1264,27.66,4.0
3.09,34.38,0.13,32.48,0.41,24.75,0.22,27.48,0.53,30.19,4.34,24.97,3.45,30.17,0.79,39.07,3.42,24.95,16.04,29.13,0.65,37.04,0.0,-1.0,2.0,1.0,3.0,16.04,3.42,11.0,0.0,6.0,10.0,3.0064,4.3839,2.565,0.79,13.0336,14.32,0.0
0.05,31.85,0.15,22.52,6.91,16.49,0.52,29.17,2.19,33.84,7.36,6.88,0.52,26.94,17.5,35.51,1.78,17.43,0.42,24.84,4.2,44.24,1.0,1.0,3.0,3.0,1.0,17.5,6.91,8.0,3.0,5.0,7.0,3.7818,5.0199,4.5833,2.19,13.7182,37.36,2.0
15.74,25.79,1.46,27.37,2.72,15.21,2.29,39.47,0.74,33.32,4.23,29.9,1.06,30.46,1.01,24.14,1.92,18.83,4.87,22.2,0.89,21.83,1.0,1.0,2.0,3.0,2.0,15.74,4.87,9.0,2.0,5.0,8.0,3.3573,4.1266,2.31,1.92,12.3827,24.26,1.0
0.98,29.66,0.49,17.14,2.04,19.33,3.15,23.37,13.23,35.08,1.98,43.86,3.06,32.68,1.93,26.25,1.24,23.03,14.27,19.7,1.29,12.48,0.0,-1.0,4.0,3.0,3.0,14.27,13.23,8.0,3.0,4.0,7.0,3.9691,4.6795,2.11,1.29,10.3009,31.38,5.0
13.61,32.6,0.99,27.58,7.78,42.43,1.49,24.85,4.76,27.56,0.9,22.17,1.16,31.78,5.6,36.82,6.83,19.44,0.92,18.37,10.3,22.33,1.0,-1.0,2.0,2.0,3.0,13.61,10.3,9.0,2.0,5.0,6.0,4.94,4.1591,6.7367,5.6,8.67,24.06,2.0
5.8,42.4,12.13,19.3,3.98,30.0,5.07,22.15,1.09,29.46,0.92,17.29,0.87,21.45,0.78,26.33,6.1,36.21,9.8,13.31,16.95,36.52,3.0,-2.0,4.0,2.0,3.0,16.95,12.13,7.0,4.0,4.0,5.0,5.7718,5.0436,7.2333,5.8,11.1782,29.09,3.0
2.0,10.96,0.24,31.58,4.27,31.46,0.33,24.98,1.44,18.44,0.47,42.91,0.47,35.42,0.5,23.83,4.83,21.02,0.4,27.5,0.62,34.27,1.0,-2.0,4.0,1.0,1.0,4.83,0.5,8.0,3.0,8.0,8.0,1.4155,1.5667,1.3033,0.47,3.4145,31.95,5.0
1.43,29.39,13.33,28.01,1.48,22.64,4.32,27.41,1.4,25.86,3.9,31.85,8.32,14.57,1.27,18.28,11.57,19.31,7.44,35.43,4.61,24.13,1.0,2.0,2.0,2.0,0.0,13.33,11.57,10.0,1.0,4.0,7.0,5.37,4.066,6.5533,3.9,7.96,20.86,4.0
0.57,18.11,0.74,24.13,4.53,34.3,0.73,27.09,7.73,20.04,8.18,11.89,0.64,21.7,4.32,22.85,6.19,29.98,0.34,31.08,7.27,37.79,1.0,1.0,1.0,1.0,3.0,7.73,6.19,8.0,3.0,5.0,6.0,3.7491,3.0798,6.66,4.53,4.0627,25.9,5.0
0.69,31.6,0.6,24.54,2.66,27.3,2.3,23.94,0.34,36.14,0.52,33.82,0.62,39.34,0.92,18.75,0.53,28.76,4.22,30.96,2.73,30.55,2.0,1.0,2.0,2.0,1.0,4.22,0.34,10.0,1.0,7.0,10.0,1.4664,1.2324,1.28,0.62,2.7536,20.59,5.0
0.96,28.6,0.44,32.48,0.75,30.72,7.64,45.91,0.32,34.95,5.81,8.19,0.34,22.85,0.85,27.31,5.3,37.89,7.74,15.8,2.62,25.42,3.0,2.0,2.0,2.0,3.0,7.64,5.81,8.0,3.0,6.0,7.0,2.9791,2.8917,5.18,2.62,4.6791,37.72,5.0
0.47,29.68,0.56,34.84,9.52,45.83,4.77,7.76,8.68,27.96,1.26,32.19,1.2,26.58,12.36,16.97,0.25,24.12,9.55,38.22,3.13,15.39,3.0,-1.0,3.0,3.0,3.0,12.36,9.55,7.0,4.0,5.0,5.0,4.7045,4.2923,5.8067,3.13,7.6555,38.07,4.0
3.84,43.62,14.62,18.17,0.1,23.25,0.03,19.62,0.2,31.42,0.87,34.88,0.03,25.21,3.91,29.45,5.28,24.23,0.59,15.81,14.96,37.66,3.0,0.0,1.0,3.0,2.0,14.96,14.62,8.0,3.0,6.0,6.0,4.0391,5.3696,1.7667,0.59,10.9209,27.81,1.0
0.57,23.64,0.31,21.74,0.65,30.61,0.62,38.88,0.43,35.4,0.9,27.38,4.15,29.57,0.74,17.0,0.87,25.04,0.68,33.11,15.51,27.2,1.0,-1.0,3.0,2.0,1.0,15.51,0.31,10.0,1.0,9.0,9.0,2.3118,4.2957,0.68,0.62,13.1982,21.88,0.0
3.2,31.45,0.51,27.02,3.92,38.72,0.69,35.75,1.4,37.09,0.55,32.27,12.56,33.14,0.21,24.33,10.43,24.15,3.93,35.72,5.71,11.56,1.0,-1.0,2.0,3.0,1.0,12.56,10.43,10.0,1.0,5.0,8.0,3.9191,3.9805,3.6767,1.4,8.6409,27.16,0.0
0.13,17.94,0.53,29.27,5.18,32.27,0.36,25.9,7.1,8.79,6.56,15.27,0.71,21.92,14.29,30.33,2.57,18.28,4.05,26.8,7.6,42.83,0.0,0.0,3.0,2.0,2.0,14.29,6.56,9.0,2.0,4.0,6.0,4.4618,4.1252,6.6267,5.18,9.8282,34.04,2.0
3.55,34.13,8.03,40.19,12.32,27.84,1.51,17.81,0.72,33.96,0.76,32.02,0.93,36.39,9.27,11.49,0.87,28.57,3.59,29.92,0.61,24.54,0.0,1.0,2.0,1.0,3.0,12.32,0.93,8.0,3.0,5.0,7.0,3.8327,3.9482,6.27,1.51,8.4873,28.7,2.0
12.43,16.76,0.92,25.88,5.11,22.36,11.37,29.95,1.15,23.15,3.02,15.68,0.98,28.4,4.9,29.03,8.02,11.31,4.57,35.12,1.38,20.74,0.0,-1.0,4.0,1.0,3.0,12.43,11.37,9.0,2.0,4.0,6.0,4.8955,3.9271,6.295,4.57,7.5345,23.81,3.0
8.04,36.77,8.34,17.99,1.01,22.8,3.6,30.44,7.88,13.91,16.64,28.18,0.9,30.03,4.89,25.29,4.52,21.17,0.88,18.97,1.08,25.96,1.0,1.0,2.0,1.0,3.0,16.64,8.34,10.0,1.0,4.0,7.0,5.2527,4.5801,6.5067,3.6,11.3873,22.86,2.0
0.38,35.51,0.32,32.08,0.92,23.01,12.76,25.48,0.5,19.13,0.47,26.66,1.14,29.23,1.31,9.55,0.53,24.19,1.39,34.19,0.72,42.93,3.0,-1.0,2.0,3.0,2.0,12.76,1.39,8.0,3.0,10.0,7.0,1.8582,3.466,0.8433,0.5,10.9018,33.38,0.0
4.28,39.12,4.89,21.47,1.33,25.47,4.67,26.22,1.01,32.29,2.43,14.35,4.25,28.73,6.49,32.56,6.31,17.07,1.23,28.42,1.49,22.03,0.0,0.0,1.0,2.0,2.0,6.49,6.31,9.0,2.0,4.0,7.0,3.4891,1.9669,3.355,2.43,3.0009,24.77,5.0
0.42,23.82,7.17,11.16,10.35,34.72,2.38,25.92,4.44,28.38,0.59,34.32,0.44,28.06,10.73,24.71,6.6,37.28,3.09,32.18,0.33,31.23,0.0,-1.0,1.0,2.0,2.0,10.73,10.35,10.0,1.0,4.0,7.0,4.2309,3.7667,5.3833,2.38,6.4991,26.12,4.0
0.43,22.63,6.29,7.31,5.32,36.03,0.26,26.04,0.37,18.4,4.22,20.15,1.06,31.41,0.26,29.45,13.84,26.32,12.05,16.51,4.04,26.63,3.0,1.0,4.0,2.0,2.0,13.84,12.05,9.0,2.0,5.0,7.0,4.3764,4.5691,4.2233,1.06,9.4636,28.72,2.0
