defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
3.55,29.59,6.54,32.67,6.28,38.15,1.62,22.91,1.23,8.23,1.21,18.52,1.68,26.17,1.75,29.28,1.16,21.1,13.03,26.14,5.05,24.11,4.0,0.0,1.0,2.0,2.0,13.03,6.54,9.0,2.0,3.0,6.0,3.9182,3.491,3.755,1.23,9.1118,29.92,1.0
4.08,20.92,0.34,17.05,1.17,36.0,0.78,25.43,7.83,26.9,1.12,10.2,0.65,21.77,3.93,26.68,2.63,44.33,0.62,30.25,0.48,18.71,0.0,-2.0,4.0,3.0,1.0,7.83,1.17,8.0,3.0,7.0,7.0,2.1482,2.2144,1.875,1.12,5.6818,34.13,0.0
0.8,26.86,10.14,35.0,1.04,22.59,4.77,20.97,5.14,14.62,7.7,43.37,0.59,18.17,2.38,10.86,17.28,24.21,0.87,29.49,4.46,27.69,0.0,-1.0,2.0,1.0,3.0,17.28,10.14,8.0,3.0,4.0,6.0,5.0155,4.8763,5.0733,2.38,12.2645,32.51,2.0
0.62,17.31,8.44,30.03,4.95,23.33,10.06,17.69,0.54,21.37,4.35,18.41,0.45,24.31,6.29,9.34,6.35,42.01,0.35,29.6,3.29,31.6,0.0,1.0,3.0,2.0,2.0,10.06,8.44,9.0,2.0,4.0,7.0,4.1536,3.2724,5.31,3.29,5.9064,32.67,2.0
7.86,16.94,14.11,31.66,0.42,31.14,1.0,22.85,0.4,42.66,0.3,35.07,8.03,22.78,0.46,27.68,0.42,25.04,4.66,31.91,4.62,26.53,1.0,0.0,5.0,2.0,2.0,14.11,8.03,9.0,2.0,6.0,7.0,3.8436,4.3455,3.0867,0.4,10.2664,25.72,1.0
0.45,23.8,6.52,34.89,0.62,28.81,4.59,30.91,5.08,15.19,6.74,10.43,14.53,23.05,0.71,39.73,0.85,36.65,3.46,26.41,0.58,31.64,0.0,1.0,2.0,1.0,3.0,14.53,6.52,9.0,2.0,5.0,7.0,4.0118,4.0789,4.1767,0.71,10.5182,29.3,0.0
0.84,19.81,0.53,22.9,14.62,29.8,1.07,35.86,0.76,25.73,2.35,17.44,0.99,42.8,0.36,28.47,5.52,31.08,3.84,24.42,1.5,11.49,1.0,1.0,2.0,1.0,3.0,14.62,2.35,8.0,3.0,7.0,6.0,2.9436,3.9913,2.67,0.99,11.6764,31.31,0.0
0.78,18.29,4.79,29.75,3.57,7.3,3.15,16.9,0.84,28.96,13.94,17.17,0.9,26.39,7.43,46.75,13.53,34.02,4.93,35.67,0.58,22.96,3.0,1.0,2.0,1.0,3.0,13.94,13.53,7.0,4.0,4.0,6.0,4.9491,4.6274,4.7167,3.15,8.9909,39.45,4.0
0.69,27.85,3.99,26.17,0.32,24.64,3.48,14.62,4.1,19.25,0.41,31.11,4.5,37.13,15.82,26.54,3.89,30.69,0.36,36.07,0.37,33.45,1.0,0.0,2.0,1.0,3.0,15.82,4.5,9.0,2.0,5.0,8.0,3.4482,4.2717,3.79,3.48,12.3718,22.51,2.0
1.05,30.94,4.55,33.88,1.06,27.31,1.0,17.64,16.39,25.03,1.51,10.31,5.57,29.7,1.22,34.93,6.95,41.13,0.86,23.84,6.54,36.24,2.0,4.0,3.0,2.0,1.0,16.39,6.54,8.0,3.0,5.0,5.0,4.2455,4.4813,3.1533,1.0,12.1445,30.82,0.0
0.24,24.21,0.2,31.28,12.75,15.72,0.15,35.59,3.18,32.23,0.97,22.91,0.12,26.96,2.09,9.3,0.84,42.94,0.4,16.01,12.41,33.64,1.0,2.0,4.0,3.0,3.0,12.75,12.41,7.0,4.0,7.0,6.0,3.0318,4.5913,1.11,0.4,9.7182,33.64,0.0
1.07,26.01,0.68,28.37,3.5,16.42,0.91,23.84,9.71,42.81,13.52,29.08,3.88,22.38,8.25,9.69,3.39,35.65,1.09,19.09,0.88,21.53,0.0,1.0,2.0,1.0,3.0,3.5,3.39,8.0,3.0,5.0,7.0,4.2618,4.14,10.4933,8.25,3.1218,33.12,2.0
0.37,24.28,0.21,32.32,13.7,21.01,12.47,37.57,0.89,29.12,3.39,24.15,3.82,14.96,0.77,34.76,4.61,28.7,4.17,32.19,1.45,43.22,0.0,-1.0,2.0,2.0,1.0,13.7,12.47,9.0,2.0,5.0,7.0,4.1682,4.4769,2.635,1.45,9.5318,28.26,1.0
11.95,34.94,4.83,16.55,5.1,28.85,10.32,20.63,0.26,28.42,0.11,32.73,0.2,23.26,0.63,42.01,0.06,35.69,0.18,24.61,8.04,10.64,4.0,1.0,2.0,2.0,3.0,11.95,10.32,8.0,3.0,6.0,5.0,3.7891,4.3265,4.5,0.63,8.1609,31.37,2.0
9.75,28.58,0.18,21.26,1.74,25.17,9.67,18.04,0.18,32.21,0.31,34.85,0.02,28.02,0.59,36.24,6.94,38.72,0.02,23.91,4.75,14.77,1.0,1.0,2.0,1.0,3.0,9.75,9.67,9.0,2.0,6.0,7.0,3.1045,3.7757,3.9567,0.18,6.6455,23.95,5.0
0.82,26.82,5.41,27.32,4.25,17.08,0.78,30.22,12.17,18.45,0.78,32.94,3.93,8.87,0.41,22.69,4.34,36.18,4.6,32.09,2.22,44.6,0.0,1.0,2.0,2.0,2.0,12.17,4.34,8.0,3.0,4.0,6.0,3.61,3.2265,3.4667,2.22,8.56,35.73,4.0
6.48,15.21,0.62,30.36,0.41,32.81,11.26,31.38,1.54,35.18,12.45,20.65,0.55,22.95,2.89,27.23,6.92,19.94,0.63,20.53,1.48,18.09,1.0,1.0,1.0,3.0,2.0,12.45,11.26,10.0,1.0,5.0,7.0,4.1118,4.2625,4.96,1.48,8.3382,19.97,0.0
6.6,45.02,13.08,37.38,0.25,26.95,0.07,24.35,0.41,31.13,1.85,18.85,0.12,35.58,5.46,26.43,5.35,36.16,15.81,21.14,3.21,10.52,3.0,-1.0,4.0,1.0,3.0,15.81,13.08,8.0,3.0,4.0,4.0,4.7464,5.1275,3.8867,1.85,11.0636,34.5,1.0
3.4,30.73,0.8,38.95,0.28,34.12,0.65,28.61,1.93,35.33,0.85,8.62,0.43,31.95,0.8,17.2,0.25,24.18,15.07,26.52,3.68,27.34,0.0,0.0,1.0,2.0,2.0,15.07,0.8,9.0,2.0,7.0,8.0,2.5582,4.1198,1.1933,0.8,12.5118,30.33,0.0
2.94,36.2,0.38,28.78,0.46,25.06,0.49,32.5,3.28,24.05,1.82,20.28,0.46,20.85,0.78,22.7,3.18,18.91,3.05,28.89,0.66,26.74,1.0,0.0,2.0,2.0,1.0,3.05,1.82,11.0,0.0,6.0,11.0,1.5909,1.2113,3.06,2.94,1.5245,17.29,5.0
0.97,27.0,2.57,35.15,0.29,28.7,1.45,22.76,1.1,39.02,0.86,25.48,0.74,32.53,3.49,20.0,14.62,27.94,1.04,37.3,0.97,31.0,0.0,0.0,1.0,3.0,1.0,14.62,2.57,11.0,0.0,8.0,10.0,2.5545,3.9126,2.0133,1.1,12.0655,19.02,0.0
4.92,28.52,0.84,32.42,7.62,8.97,7.04,43.99,0.77,36.1,1.09,26.37,2.16,21.59,1.01,29.69,14.47,21.02,13.56,35.83,4.8,32.25,0.0,0.0,1.0,1.0,3.0,14.47,13.56,9.0,2.0,4.0,7.0,5.2982,4.7436,7.33,7.04,9.1718,35.02,3.0
1.6,18.87,21.48,29.2,5.35,25.67,1.56,23.22,8.38,44.47,1.6,9.52,1.37,26.93,1.3,35.78,0.66,29.69,1.82,16.09,7.83,32.61,3.0,1.0,3.0,2.0,1.0,21.48,7.83,8.0,3.0,3.0,5.0,4.8136,5.8894,1.5733,1.3,16.6664,34.95,0.0
10.16,22.82,0.82,36.32,2.6,9.27,0.16,25.57,0.37,27.87,0.01,22.26,2.97,29.32,0.5,30.38,0.24,33.27,0.88,18.3,4.7,33.59,0.0,-1.0,3.0,2.0,2.0,10.16,4.7,10.0,1.0,7.0,9.0,2.1282,2.9076,1.4333,0.82,8.0318,27.05,0.0
0.43,32.04,1.58,25.07,0.22,35.23,6.95,8.34,2.61,17.17,1.44,45.1,16.57,23.75,7.94,38.64,0.16,27.34,0.06,24.09,5.17,29.72,3.0,2.0,2.0,1.0,3.0,16.57,1.44,8.0,3.0,5.0,5.0,3.9209,4.8164,7.445,6.95,12.6491,36.76,2.0
11.48,21.93,13.08,31.79,0.52,24.08,9.31,10.09,1.39,31.55,0.41,29.87,3.75,28.24,0.2,35.37,0.59,32.58,2.98,19.24,4.28,40.2,1.0,-2.0,2.0,3.0,2.0,13.08,11.48,8.0,3.0,5.0,6.0,4.3627,4.5147,5.5233,2.98,8.7173,30.11,4.0
0.04,17.96,0.8,29.73,2.39,30.93,0.55,25.41,10.54,21.08,0.78,23.3,4.16,13.98,0.55,21.33,7.19,29.07,3.99,22.52,5.58,35.01,1.0,-1.0,1.0,1.0,3.0,10.54,7.19,10.0,1.0,5.0,8.0,3.3245,3.2071,4.0433,2.39,7.2155,21.03,0.0
0.87,27.87,5.53,29.59,0.28,24.65,1.96,36.09,12.21,20.08,15.18,33.52,6.67,16.37,4.55,24.95,0.85,32.86,6.97,41.51,0.71,21.88,0.0,0.0,1.0,1.0,3.0,15.18,12.21,9.0,2.0,4.0,6.0,5.0709,4.7378,5.2,1.96,10.1091,25.14,2.0
4.87,29.49,3.51,35.62,0.16,26.08,0.09,23.17,5.05,22.74,0.41,29.07,2.17,26.17,2.0,21.12,0.13,18.69,1.17,10.84,1.06,31.57,1.0,1.0,4.0,4.0,1.0,5.05,4.87,9.0,2.0,6.0,8.0,1.8745,1.766,1.9133,1.06,3.1755,24.78,5.0
1.28,24.99,1.98,29.04,6.48,19.0,1.65,20.9,8.56,9.36,4.39,42.92,16.64,18.3,12.61,35.78,3.48,29.49,1.78,17.03,4.21,33.51,3.0,1.0,2.0,2.0,1.0,16.64,12.61,8.0,3.0,1.0,6.0,5.7327,4.7694,6.475,4.39,10.9073,33.56,1.0
11.4,23.17,0.61,32.01,5.76,41.23,5.55,11.68,3.95,26.61,0.39,24.28,0.69,29.27,4.12,30.34,8.78,35.03,0.8,35.32,2.1,18.03,0.0,-2.0,3.0,2.0,2.0,11.4,8.78,8.0,3.0,4.0,6.0,4.0136,3.47,4.47,2.1,7.3864,29.55,2.0
0.41,17.4,1.94,38.45,0.23,29.58,0.71,22.25,15.04,21.48,0.93,25.93,1.34,15.38,9.88,34.1,3.5,25.12,4.56,20.55,7.97,44.57,1.0,0.0,1.0,1.0,3.0,15.04,9.88,8.0,3.0,5.0,7.0,4.2282,4.5814,3.75,1.34,10.8118,29.19,0.0
1.55,26.6,1.17,17.58,1.43,22.97,2.45,35.02,11.15,19.96,7.47,42.59,5.27,22.5,5.16,27.52,0.98,30.93,4.87,9.17,10.81,31.66,0.0,-1.0,4.0,1.0,3.0,11.15,10.81,8.0,3.0,3.0,4.0,4.7555,3.5563,4.93,2.45,6.3945,33.42,2.0
4.38,27.03,1.17,26.71,0.82,29.36,0.75,21.23,3.75,33.11,0.89,24.9,3.77,20.23,1.12,10.28,12.98,23.53,0.86,18.23,7.94,34.34,0.0,-1.0,2.0,2.0,2.0,12.98,3.75,9.0,2.0,6.0,8.0,3.4936,3.6941,4.53,1.12,9.4864,24.06,0.0
0.65,36.05,10.41,36.37,0.65,28.71,2.0,34.68,4.09,27.27,1.31,18.84,0.81,32.51,5.1,42.09,0.25,24.23,19.42,25.9,0.96,14.37,0.0,0.0,1.0,2.0,1.0,19.42,10.41,8.0,3.0,6.0,6.0,4.15,5.6165,2.4567,0.96,15.27,27.72,3.0
0.35,24.84,3.0,30.56,4.24,32.59,0.32,32.23,0.38,34.11,7.08,26.48,3.23,26.02,0.43,35.64,0.3,28.96,4.09,18.25,2.14,37.46,2.0,1.0,2.0,1.0,1.0,7.08,2.14,10.0,1.0,5.0,9.0,2.3236,2.1341,4.165,4.09,4.7564,19.21,0.0
0.74,31.95,4.08,32.18,10.29,33.78,16.25,20.65,0.63,34.3,0.47,25.19,0.62,18.55,0.91,12.12,0.58,28.89,0.32,36.83,4.27,27.33,0.0,0.0,2.0,2.0,0.0,16.25,10.29,9.0,2.0,7.0,7.0,3.56,4.9381,0.765,0.62,12.69,24.71,3.0
5.54,26.68,12.72,24.56,0.81,31.09,0.14,23.14,0.74,27.06,14.51,36.43,6.01,18.76,4.96,36.53,2.68,21.67,5.3,43.89,0.21,35.21,3.0,1.0,3.0,2.0,2.0,14.51,12.72,9.0,2.0,4.0,6.0,4.8745,4.6605,4.6633,2.68,9.6355,25.13,4.0
0.49,23.96,2.44,34.2,0.76,29.95,0.61,32.43,3.85,30.93,0.71,27.68,1.66,18.98,0.92,21.68,0.5,34.75,11.03,27.81,3.26,35.89,0.0,-1.0,2.0,3.0,1.0,11.03,2.44,10.0,1.0,6.0,9.0,2.3845,2.9552,1.9467,0.92,8.6455,16.91,0.0
3.38,18.63,3.73,9.77,4.76,32.72,4.44,27.01,0.6,34.32,0.61,32.3,0.2,26.53,2.22,43.96,1.06,29.64,0.8,21.76,17.27,27.21,1.0,-1.0,4.0,1.0,3.0,17.27,4.76,8.0,3.0,5.0,7.0,3.5518,4.6187,3.11,2.22,13.7182,34.19,2.0
0.26,26.41,0.94,31.32,3.06,24.62,9.11,45.06,0.81,9.16,12.46,31.23,1.88,17.0,0.66,21.57,14.14,19.55,0.11,17.56,8.04,35.07,3.0,-1.0,2.0,2.0,1.0,14.14,12.46,8.0,3.0,5.0,6.0,4.6791,5.0177,5.9867,0.81,9.4609,35.9,0.0
4.81,26.87,4.91,36.65,0.21,21.17,4.65,22.82,0.7,28.3,12.64,26.0,0.45,19.63,2.23,32.61,1.01,18.15,6.9,19.65,0.5,24.36,1.0,0.0,4.0,1.0,3.0,12.64,6.9,9.0,2.0,5.0,7.0,3.5464,3.6292,2.96,1.01,9.0936,18.5,2.0
0.89,22.69,6.47,18.16,0.94,28.81,1.2,37.35,13.13,31.5,1.28,25.96,10.22,21.97,0.96,30.72,1.01,32.75,6.8,13.24,0.46,35.03,1.0,-1.0,4.0,3.0,2.0,13.13,10.22,9.0,2.0,7.0,7.0,3.9418,4.274,4.8233,1.2,9.1882,24.11,2.0
0.86,23.42,0.84,30.63,6.68,20.7,0.4,18.81,0.76,26.01,3.96,29.19,3.06,37.42,3.84,15.92,7.07,39.63,11.9,31.15,3.36,24.23,1.0,-2.0,2.0,1.0,3.0,11.9,6.68,9.0,2.0,4.0,7.0,3.8845,3.3506,4.6567,3.06,8.0155,23.71,4.0
1.05,19.71,6.56,39.02,1.42,23.92,7.21,22.22,0.85,34.78,9.37,34.13,10.54,27.11,4.85,29.43,0.84,32.19,0.85,27.15,1.22,29.53,1.0,-2.0,2.0,2.0,2.0,10.54,9.37,11.0,0.0,6.0,7.0,4.0691,3.5936,4.94,1.05,6.4709,19.31,1.0
5.1,29.35,13.03,35.25,4.68,34.24,0.85,31.04,0.74,24.16,14.9,23.87,0.81,35.31,6.17,17.16,0.82,27.63,3.37,25.16,2.88,43.89,1.0,1.0,3.0,2.0,2.0,14.9,13.03,9.0,2.0,4.0,6.0,4.85,4.6834,4.14,2.88,10.05,26.73,4.0
4.06,32.46,0.64,35.88,0.72,31.88,9.19,35.7,0.4,24.89,0.8,28.74,1.17,10.6,13.08,23.74,3.82,27.59,1.26,41.88,2.28,20.8,0.0,1.0,3.0,2.0,3.0,9.19,2.28,9.0,2.0,6.0,7.0,3.4018,3.922,5.17,1.17,6.4955,31.28,1.0
0.43,23.86,4.7,29.16,14.03,32.89,4.51,34.09,0.02,27.08,0.59,31.24,8.72,21.54,8.15,40.0,4.5,25.84,7.74,15.75,0.26,36.01,1.0,0.0,1.0,1.0,3.0,14.03,8.72,9.0,2.0,4.0,7.0,4.8773,4.2728,7.945,7.74,9.1527,24.25,2.0
5.29,28.17,13.65,35.2,4.55,35.26,0.91,26.79,0.42,35.62,13.54,22.12,0.77,23.83,1.79,45.42,0.85,30.75,5.09,23.48,6.67,18.04,1.0,0.0,1.0,1.0,3.0,13.65,13.54,9.0,2.0,4.0,5.0,4.8664,4.6099,4.23,1.79,8.7836,27.38,1.0
0.17,18.93,0.19,31.23,7.7,42.66,10.88,31.11,4.41,22.17,0.57,26.15,9.01,16.58,1.13,14.6,0.85,29.75,0.69,22.0,0.83,33.19,1.0,1.0,4.0,3.0,2.0,10.88,9.01,10.0,1.0,7.0,8.0,3.3118,3.8281,4.265,0.83,7.5682,28.06,5.0
1.05,23.65,0.59,29.82,13.13,18.64,0.8,17.9,0.79,26.55,15.44,35.2,0.56,21.39,2.33,45.35,5.94,26.9,6.75,35.47,1.27,15.71,1.0,-1.0,3.0,2.0,3.0,15.44,13.13,8.0,3.0,6.0,6.0,4.4227,5.1038,3.45,1.27,11.0173,29.64,3.0
14.0,35.53,5.04,39.42,0.45,24.95,0.47,21.35,0.47,28.59,2.96,29.97,4.06,24.45,0.43,18.37,3.89,16.17,11.19,23.74,2.52,33.71,4.0,1.0,2.0,1.0,3.0,14.0,11.19,9.0,2.0,4.0,8.0,4.1345,4.3289,3.8167,2.52,9.8655,23.25,4.0
0.4,32.1,3.36,32.36,0.3,25.11,8.13,20.58,0.85,39.14,0.36,29.75,5.66,35.85,17.64,29.47,0.78,18.44,3.3,28.3,0.29,36.89,0.0,1.0,1.0,1.0,3.0,17.64,5.66,10.0,1.0,6.0,7.0,3.7336,5.0447,3.2533,0.78,13.9064,20.7,0.0
11.36,32.47,5.88,11.24,8.7,41.63,0.52,21.33,0.2,29.12,4.77,23.13,0.63,26.02,0.91,19.19,2.67,16.69,4.59,34.74,12.25,20.85,0.0,-1.0,4.0,1.0,3.0,12.25,11.36,8.0,3.0,4.0,6.0,4.7709,4.1723,6.39,4.59,7.4791,30.39,2.0
0.52,20.83,1.02,41.66,7.68,9.25,0.57,26.3,1.34,30.25,0.19,17.81,12.43,25.27,8.63,19.26,4.4,25.85,11.3,35.0,0.97,23.69,1.0,1.0,3.0,1.0,3.0,12.43,8.63,8.0,3.0,6.0,6.0,4.4591,4.4793,6.6667,1.02,7.9709,32.41,2.0
3.89,26.65,0.37,24.52,5.29,16.53,13.58,32.61,4.45,32.91,0.26,28.13,12.91,20.44,5.95,36.47,0.31,31.82,2.05,38.5,0.42,34.41,0.0,0.0,1.0,1.0,3.0,13.58,12.91,10.0,1.0,4.0,7.0,4.4982,4.5877,5.62,5.29,9.0818,21.97,4.0
8.06,23.93,0.43,27.47,0.67,23.28,1.19,38.93,0.68,34.52,3.82,27.87,4.44,32.48,11.99,34.16,4.45,17.12,0.67,30.37,5.82,10.11,1.0,0.0,2.0,2.0,3.0,11.99,8.06,9.0,2.0,5.0,7.0,3.8382,3.537,3.82,1.19,8.1518,28.82,0.0
3.88,25.06,0.81,21.2,4.87,15.86,1.04,26.69,10.5,34.31,7.22,43.9,2.53,34.0,0.84,17.53,10.86,21.01,0.84,23.55,3.79,21.39,2.0,-3.0,4.0,2.0,1.0,10.86,10.5,8.0,3.0,4.0,7.0,4.2891,3.5757,6.045,4.87,6.5709,28.04,4.0
8.53,10.55,0.53,33.65,0.36,24.29,11.27,19.54,4.24,34.43,0.59,26.85,11.8,35.28,5.44,29.88,6.7,40.72,3.36,21.04,0.37,36.52,0.0,1.0,4.0,1.0,3.0,11.27,4.24,8.0,3.0,4.0,6.0,4.8355,4.1172,7.5975,3.36,6.5309,30.17,4.0
0.51,28.67,0.31,34.94,4.54,25.97,0.18,36.7,1.96,6.82,15.42,18.55,14.91,35.78,4.65,32.23,0.58,32.48,0.46,23.02,2.61,17.56,1.0,0.0,4.0,2.0,1.0,15.42,14.91,8.0,3.0,5.0,7.0,4.1936,5.3974,1.07,0.18,11.2264,29.88,1.0
6.01,26.94,11.97,20.15,4.58,19.94,0.33,20.82,0.34,27.37,13.87,33.52,5.2,44.36,0.23,17.37,3.55,33.49,5.36,13.52,0.2,29.81,3.0,1.0,4.0,1.0,3.0,13.87,11.97,9.0,2.0,4.0,6.0,4.6945,4.4621,4.7033,3.55,9.1755,30.84,4.0
3.57,30.63,0.39,24.08,7.15,11.19,0.72,31.73,7.68,45.19,0.57,28.62,8.49,35.48,3.35,27.73,2.47,20.64,0.38,35.51,14.16,21.19,0.0,1.0,4.0,1.0,3.0,14.16,8.49,9.0,2.0,4.0,7.0,4.4482,4.2238,5.7667,2.47,9.7118,34.0,2.0
0.28,18.02,5.86,34.41,0.27,29.27,0.44,16.45,14.09,18.44,10.92,31.08,0.23,21.13,0.27,26.99,0.89,23.67,1.03,9.03,8.81,39.92,1.0,0.0,1.0,3.0,2.0,10.92,0.44,8.0,3.0,7.0,6.0,3.9173,4.8921,7.4475,1.03,7.5791,30.89,2.0
0.6,29.34,0.78,23.28,3.73,21.38,3.81,29.77,0.88,26.27,14.36,29.86,4.46,24.58,0.67,19.04,1.55,10.36,8.98,15.59,4.08,34.4,0.0,-1.0,1.0,2.0,1.0,14.36,8.98,9.0,2.0,4.0,7.0,3.9909,4.0588,3.1467,1.55,10.3691,24.04,4.0
0.49,25.09,8.52,23.43,6.38,19.19,0.52,29.11,0.53,32.41,0.28,35.38,3.15,27.42,7.7,35.48,3.22,32.51,2.23,37.11,2.95,24.06,0.0,-1.0,2.0,1.0,3.0,8.52,7.7,10.0,1.0,4.0,8.0,3.27,2.8572,3.8533,2.23,5.25,17.92,0.0
0.12,29.7,0.01,21.4,10.35,31.79,0.32,24.06,0.46,18.73,2.01,19.2,0.13,26.81,3.53,26.07,0.31,9.95,0.67,34.72,0.58,41.89,0.0,-1.0,4.0,4.0,0.0,10.35,2.01,9.0,2.0,8.0,8.0,1.6809,2.9197,0.52,0.31,8.6691,31.94,5.0
0.41,16.93,0.64,25.11,3.25,23.23,3.47,33.56,0.32,21.43,10.33,21.48,3.64,27.28,2.07,17.65,0.34,28.33,12.06,34.85,1.46,43.31,1.0,-3.0,2.0,2.0,3.0,12.06,10.33,9.0,2.0,5.0,8.0,3.4536,3.8614,2.3333,1.46,8.6064,26.38,4.0
18.93,35.99,0.63,18.44,0.28,36.73,15.72,18.38,0.47,29.62,2.76,31.33,5.61,20.66,13.27,26.99,0.23,24.25,2.31,36.25,5.27,12.11,1.0,1.0,2.0,2.0,3.0,18.93,15.72,8.0,3.0,4.0,5.0,5.9527,6.4998,3.8367,0.63,12.9773,24.62,1.0
0.57,31.53,1.01,30.34,8.24,10.06,8.08,40.12,0.29,27.17,0.33,24.41,12.65,25.08,0.82,38.07,5.38,19.72,0.28,36.08,0.43,33.05,1.0,1.0,2.0,1.0,3.0,12.65,0.82,9.0,2.0,7.0,7.0,3.4618,4.1865,7.2333,5.38,9.1882,30.06,2.0
0.32,35.36,10.26,8.64,8.24,44.56,4.34,37.49,6.73,15.32,0.16,23.82,18.98,26.27,12.6,37.78,5.2,24.68,0.57,27.34,0.48,30.69,3.0,-3.0,4.0,2.0,3.0,18.98,12.6,8.0,3.0,4.0,5.0,6.1709,5.7614,8.41,6.73,12.8091,35.92,2.0
3.67,31.16,0.52,35.62,7.87,42.05,12.11,23.7,2.86,17.69,3.71,27.82,0.14,23.58,7.86,35.14,9.43,16.55,0.56,31.44,0.47,28.34,0.0,1.0,4.0,1.0,3.0,12.11,7.86,8.0,3.0,4.0,6.0,4.4727,3.994,6.72,2.86,7.6373,25.5,2.0
0.31,35.66,5.47,38.0,0.86,23.84,4.74,44.42,3.74,32.78,11.38,23.89,4.68,28.76,1.82,10.7,4.28,23.65,0.84,30.6,0.54,26.9,0.0,-1.0,1.0,3.0,1.0,11.38,5.47,9.0,2.0,4.0,7.0,3.5145,3.0951,3.28,1.82,7.8655,33.72,0.0
4.16,25.1,0.45,21.02,3.98,31.65,0.79,26.95,7.12,14.69,9.77,39.23,0.61,16.77,10.56,29.8,0.62,24.35,0.22,30.86,7.84,10.13,0.0,-1.0,2.0,1.0,3.0,10.56,7.12,9.0,2.0,5.0,7.0,4.1927,3.8202,7.1967,3.98,6.3673,29.1,2.0
0.81,30.44,1.04,24.62,1.31,22.57,4.09,21.23,1.02,26.39,5.53,16.38,0.9,27.69,4.25,30.55,4.18,26.1,2.24,34.18,1.13,20.01,2.0,1.0,2.0,4.0,0.0,4.25,4.09,11.0,0.0,6.0,10.0,2.4091,1.6679,3.885,2.24,2.0736,17.8,5.0
7.88,34.66,0.75,32.34,0.8,37.16,6.0,10.52,0.71,29.56,4.62,29.76,3.23,21.14,3.59,36.44,0.89,26.96,12.24,23.23,4.52,42.34,0.0,-1.0,2.0,1.0,3.0,7.88,3.59,9.0,2.0,4.0,7.0,4.1118,3.4315,7.5867,4.52,4.5609,31.82,4.0
0.49,26.74,5.09,19.6,0.23,22.52,3.66,32.67,13.59,17.32,7.16,37.85,4.39,25.39,0.39,17.74,0.4,29.86,6.21,8.63,11.18,31.43,0.0,-1.0,2.0,1.0,3.0,13.59,11.18,9.0,2.0,4.0,6.0,4.7991,4.3206,5.6767,3.66,8.7909,29.22,3.0
7.16,39.33,3.59,27.55,4.59,31.58,0.6,32.67,0.67,27.22,1.11,30.0,2.44,19.86,1.04,23.33,10.68,34.7,0.81,36.39,13.24,22.96,0.0,-1.0,2.0,1.0,3.0,13.24,10.68,11.0,0.0,5.0,8.0,4.1755,4.1837,4.8,2.44,9.0645,19.47,3.0
8.22,22.81,0.75,28.73,4.77,37.54,1.49,27.37,15.06,34.47,0.52,23.98,5.06,31.0,7.32,19.79,0.35,35.34,7.26,41.18,0.87,31.99,0.0,0.0,4.0,1.0,3.0,15.06,8.22,9.0,2.0,5.0,6.0,4.6973,4.3718,6.45,4.77,10.3627,21.39,2.0
3.66,30.77,0.54,36.22,9.97,30.94,5.69,20.95,1.42,36.52,0.73,24.11,0.48,30.12,6.4,11.61,0.81,32.23,0.83,27.81,1.26,17.69,1.0,-1.0,3.0,2.0,0.0,9.97,1.42,9.0,2.0,7.0,7.0,2.89,3.0191,6.045,5.69,7.08,24.91,0.0
3.64,24.71,0.25,25.83,7.96,12.46,0.57,17.38,0.62,20.79,9.92,29.97,0.41,23.15,1.8,31.53,13.1,20.07,2.52,20.91,7.98,36.72,0.0,-1.0,2.0,1.0,3.0,13.1,9.92,9.0,2.0,4.0,7.0,4.4336,4.3129,7.97,7.96,8.6664,24.26,2.0
0.61,24.65,3.58,22.83,0.36,27.06,11.52,20.72,0.28,20.41,3.68,26.35,0.55,30.47,0.52,32.59,1.1,9.29,0.49,31.15,0.59,29.23,1.0,3.0,4.0,3.0,3.0,11.52,0.49,10.0,1.0,8.0,9.0,2.1164,3.2016,0.81,0.52,9.4036,23.3,0.0
4.31,22.1,13.03,23.42,0.82,30.07,0.77,27.06,1.27,23.5,7.56,37.85,4.55,27.09,7.72,12.65,2.44,16.73,1.51,34.77,0.92,18.84,3.0,-1.0,1.0,1.0,3.0,13.03,2.44,8.0,3.0,4.0,7.0,4.0818,3.7477,7.64,7.56,8.9482,25.2,1.0
13.2,31.62,1.04,26.26,0.89,30.02,1.19,38.55,8.11,20.62,9.26,23.94,1.05,32.6,3.86,29.89,1.03,35.44,0.53,23.88,5.19,36.57,0.0,-2.0,3.0,1.0,3.0,13.2,9.26,11.0,0.0,6.0,7.0,4.1227,4.1161,4.83,1.19,9.0773,17.93,0.0
