defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_safety_distance,lateral_spread,target_y
0.71,18.2,6.94,37.42,1.98,15.62,12.78,25.52,3.25,35.88,3.87,22.16,0.56,24.37,7.9,14.04,1.77,27.17,0.35,21.05,0.34,28.94,0.0,0.0,2.0,2.0,2.0,12.78,1.98,9.0,2.0,4.0,7.0,3.6773,3.7996,6.03,3.25,9.1027,23.38,2.0
0.86,24.91,4.19,22.0,0.25,17.96,0.48,21.71,6.22,8.8,6.44,43.95,6.04,32.98,11.45,19.17,2.04,37.16,4.61,26.55,0.68,29.57,1.0,1.0,4.0,1.0,3.0,11.45,2.04,8.0,3.0,4.0,6.0,3.9327,3.3314,6.2333,6.04,7.5173,35.15,4.0
0.9,25.53,11.92,34.15,0.23,20.67,13.88,15.81,0.51,17.39,5.72,17.55,1.41,43.43,6.43,23.19,0.47,29.51,4.88,35.07,1.94,7.39,0.0,1.0,2.0,3.0,2.0,13.88,11.92,7.0,4.0,5.0,4.0,4.39,4.5499,2.7433,1.41,9.49,36.04,1.0
3.69,28.76,0.03,27.07,1.35,21.66,0.5,35.84,0.33,32.23,8.04,15.01,0.25,29.89,0.26,24.8,12.6,32.06,10.27,20.74,6.58,41.15,0.0,-1.0,3.0,1.0,3.0,12.6,10.27,9.0,2.0,6.0,7.0,3.9909,4.3994,5.3233,1.35,8.6091,26.14,2.0
0.92,27.8,0.55,35.16,13.09,23.21,0.59,37.93,2.9,29.51,0.49,21.66,6.43,18.22,13.2,37.58,5.33,42.62,0.82,25.21,0.95,30.29,0.0,-1.0,2.0,3.0,2.0,13.2,13.09,9.0,2.0,6.0,7.0,4.1155,4.6784,2.5033,0.49,9.0845,24.4,5.0
0.74,27.62,0.54,24.39,2.87,40.22,0.53,33.39,0.42,31.23,2.13,35.62,13.88,28.69,3.87,32.11,0.69,37.35,7.31,13.51,4.52,28.0,1.0,-1.0,3.0,1.0,3.0,13.88,2.13,9.0,2.0,5.0,8.0,3.4091,3.9104,5.09,2.87,10.4709,26.71,0.0
4.71,43.38,3.43,18.46,0.13,21.36,0.27,19.57,1.45,36.29,4.16,25.99,0.26,26.81,4.2,23.01,2.03,14.84,0.14,28.96,14.84,31.43,0.0,-1.0,1.0,3.0,1.0,14.84,3.43,9.0,2.0,5.0,8.0,3.2382,4.0472,2.73,1.45,11.6018,28.54,2.0
4.81,26.26,1.06,24.49,0.87,28.35,6.14,8.59,1.17,45.67,12.99,36.09,12.54,20.87,4.06,32.32,0.91,32.29,0.8,36.42,3.0,17.89,1.0,-2.0,3.0,1.0,3.0,12.99,12.54,8.0,3.0,5.0,6.0,4.3955,4.3118,3.655,1.17,8.5945,37.08,4.0
0.19,35.06,0.14,21.71,13.44,18.84,0.19,30.5,3.76,28.61,4.33,25.05,9.86,34.08,1.05,9.45,3.54,18.88,0.64,26.42,0.84,44.32,0.0,-1.0,2.0,1.0,3.0,13.44,9.86,9.0,2.0,6.0,7.0,3.4527,4.2044,1.81,0.84,9.9873,34.87,2.0
0.43,21.34,0.33,24.93,11.26,41.98,10.82,7.1,0.53,29.85,11.36,16.62,0.53,23.0,11.45,32.78,0.56,18.93,0.41,26.38,0.76,28.16,3.0,-2.0,1.0,3.0,3.0,11.36,0.76,9.0,2.0,7.0,7.0,4.4036,5.1576,11.1767,10.82,6.9727,34.88,4.0
1.46,17.92,10.18,27.62,2.29,32.47,3.31,26.48,4.73,17.61,4.16,39.72,0.5,28.72,8.17,36.18,1.22,25.38,1.25,21.88,4.63,22.02,1.0,1.0,3.0,2.0,2.0,10.18,8.17,9.0,2.0,4.0,8.0,3.8091,2.9159,3.7267,2.29,6.3709,22.11,5.0
3.71,25.52,4.84,19.4,0.05,20.59,0.48,28.05,2.16,36.05,3.32,30.11,8.13,40.04,12.68,26.88,0.37,32.01,0.08,23.99,6.63,14.14,0.0,2.0,4.0,3.0,3.0,12.68,4.84,9.0,2.0,4.0,8.0,3.8591,3.8171,5.64,2.16,8.8209,25.9,2.0
0.86,21.63,0.81,26.68,2.39,30.63,1.75,25.06,7.18,19.85,0.36,30.19,5.65,22.32,0.37,33.53,20.24,28.35,0.81,41.69,1.41,17.94,1.0,0.0,2.0,3.0,1.0,20.24,5.65,10.0,1.0,6.0,7.0,3.8027,5.6177,3.1333,0.81,16.4373,23.75,1.0
4.29,27.29,0.93,26.34,0.92,18.66,12.39,19.7,1.17,22.38,0.94,10.62,11.61,28.83,3.45,22.65,8.77,41.28,3.94,35.73,0.82,30.05,1.0,1.0,1.0,2.0,2.0,12.39,3.94,8.0,3.0,5.0,6.0,4.4755,4.2142,7.1067,0.94,7.9145,30.66,2.0
9.5,20.6,6.67,14.82,7.63,41.04,0.74,29.07,0.54,26.39,0.49,36.09,3.66,32.47,0.48,23.74,0.76,32.08,2.34,19.71,11.83,32.45,1.0,2.0,3.0,3.0,2.0,11.83,9.5,8.0,3.0,5.0,6.0,4.0582,3.9601,5.5467,2.34,7.7718,26.22,2.0
8.04,35.8,0.69,24.08,4.93,42.86,0.86,18.79,5.59,29.32,0.77,20.9,0.96,27.62,5.38,22.6,0.84,8.83,15.03,22.64,0.92,32.08,4.0,-1.0,2.0,2.0,2.0,15.03,8.04,8.0,3.0,6.0,5.0,4.0009,4.2984,2.885,0.84,11.0291,34.03,2.0
0.41,26.03,3.17,35.8,0.69,19.04,8.66,9.97,6.42,44.16,0.51,23.73,12.02,32.05,11.52,18.64,3.63,16.52,4.09,27.34,0.47,29.42,3.0,1.0,1.0,1.0,3.0,12.02,11.52,8.0,3.0,4.0,6.0,4.69,4.1836,6.2367,3.63,7.33,34.19,4.0
0.73,31.62,4.23,29.16,6.25,22.95,0.7,26.34,2.14,21.81,0.6,28.96,3.98,17.31,0.86,24.22,0.94,22.37,1.8,35.08,2.81,38.9,0.0,-1.0,2.0,4.0,0.0,6.25,2.14,10.0,1.0,5.0,9.0,2.2764,1.7714,2.8633,1.8,3.9736,21.59,5.0
0.12,35.52,0.54,32.32,4.8,29.2,13.72,27.19,0.28,28.2,4.41,25.76,6.43,19.56,0.73,23.79,0.62,30.12,4.43,36.46,2.85,39.47,0.0,-1.0,1.0,1.0,3.0,13.72,4.43,10.0,1.0,5.0,9.0,3.5391,3.8535,4.64,2.85,10.1809,19.91,2.0
14.15,32.63,5.66,18.46,6.22,9.3,0.37,23.4,0.7,29.87,1.35,26.99,1.39,32.42,0.2,36.31,4.67,22.7,13.61,20.97,1.28,38.43,1.0,0.0,2.0,3.0,2.0,14.15,13.61,9.0,2.0,6.0,7.0,4.5091,4.8654,4.4575,1.28,9.6409,29.13,3.0
9.88,32.89,1.0,30.94,0.86,25.36,4.83,29.98,4.63,33.6,6.74,40.01,5.01,27.2,0.97,34.98,0.72,27.34,3.72,20.46,8.12,22.99,2.0,1.0,1.0,2.0,2.0,9.88,8.12,10.0,1.0,4.0,7.0,4.2255,3.0073,5.23,3.72,5.6545,19.55,2.0
0.41,18.84,0.18,21.35,11.37,17.73,10.08,29.57,0.73,24.41,3.75,19.5,1.04,29.31,0.58,27.46,3.49,23.89,2.03,33.44,3.37,12.01,1.0,-1.0,5.0,2.0,2.0,11.37,10.08,10.0,1.0,5.0,8.0,3.3664,3.694,2.1467,1.04,8.0036,21.43,4.0
7.32,42.61,17.73,29.76,1.11,22.02,1.12,18.58,1.06,24.66,6.01,15.56,6.02,28.97,6.58,24.73,4.92,37.22,0.73,29.57,4.33,20.76,1.0,2.0,2.0,2.0,3.0,17.73,4.33,9.0,2.0,4.0,5.0,5.1755,4.6324,6.665,6.01,12.5545,27.05,2.0
0.48,30.05,5.09,24.07,15.16,27.57,0.52,25.28,0.74,21.33,9.19,17.53,4.99,12.59,1.05,17.65,3.8,18.31,2.76,19.89,1.25,34.88,2.0,0.0,3.0,2.0,1.0,15.16,9.19,9.0,2.0,5.0,6.0,4.0936,4.333,3.0,1.25,11.0664,22.29,0.0
1.19,24.54,0.99,21.04,6.35,13.99,5.25,17.54,4.65,23.82,4.41,27.94,1.05,17.34,2.14,42.9,14.49,29.05,0.66,28.81,4.36,22.83,1.0,1.0,1.0,1.0,3.0,14.49,5.25,10.0,1.0,4.0,7.0,4.14,3.7888,4.3,2.14,10.35,28.91,1.0
1.22,29.76,1.14,32.57,1.01,35.2,12.35,28.18,0.91,26.57,0.78,21.1,4.68,25.54,7.07,15.09,5.39,29.77,0.61,23.59,1.89,40.11,1.0,0.0,2.0,1.0,3.0,12.35,0.78,9.0,2.0,6.0,7.0,3.3682,3.5402,4.48,1.89,8.9818,25.02,2.0
7.64,28.08,1.16,26.95,5.53,20.73,1.48,29.7,9.49,18.73,5.6,24.16,0.89,21.29,6.33,14.23,1.0,18.15,1.1,24.33,3.82,36.34,2.0,0.0,1.0,1.0,3.0,9.49,7.64,9.0,2.0,5.0,5.0,4.0036,2.9426,5.075,3.82,5.4864,22.11,5.0
10.12,23.35,13.55,32.86,1.66,33.87,1.34,31.74,0.5,26.77,5.36,27.48,0.6,36.41,0.39,23.8,2.74,21.56,2.55,42.52,3.84,9.01,0.0,-3.0,4.0,2.0,1.0,13.55,10.12,9.0,2.0,4.0,6.0,3.8773,4.0838,3.0433,2.55,9.6727,33.51,1.0
0.31,31.65,3.61,25.64,4.31,14.2,0.98,18.68,3.19,22.21,0.7,20.65,9.13,37.44,3.4,29.34,4.85,35.39,0.32,23.98,0.29,27.2,3.0,1.0,3.0,1.0,3.0,9.13,0.98,9.0,2.0,5.0,9.0,2.8264,2.5952,4.58,4.31,6.3036,23.24,5.0
0.12,24.48,0.28,18.03,9.35,32.02,0.69,14.68,3.77,26.64,0.02,26.03,7.38,19.6,7.24,39.83,0.35,28.46,0.27,21.41,3.84,22.16,2.0,-3.0,3.0,2.0,2.0,7.38,0.69,10.0,1.0,6.0,8.0,3.0282,3.3461,8.295,7.24,4.71,25.15,1.0
0.58,26.95,0.43,23.05,10.53,30.76,13.61,36.12,13.6,18.22,1.63,40.15,0.74,19.07,3.94,29.47,1.17,34.99,0.86,30.89,0.89,8.41,1.0,-1.0,4.0,2.0,3.0,13.61,13.6,7.0,4.0,6.0,5.0,4.3618,5.1693,1.0867,0.74,9.2482,31.74,1.0
0.79,30.81,0.98,32.67,6.12,35.72,0.99,24.26,0.95,27.43,0.94,45.46,0.99,29.01,1.8,14.92,12.22,25.25,1.91,17.81,0.47,35.62,2.0,0.0,1.0,3.0,2.0,12.22,6.12,8.0,3.0,7.0,6.0,2.56,3.3996,1.37,0.94,9.66,30.54,1.0
0.83,27.06,0.9,34.94,4.28,29.17,1.27,43.18,6.28,17.54,14.3,23.22,7.49,37.84,3.97,35.11,1.06,24.41,4.41,23.22,1.28,30.98,0.0,-1.0,1.0,2.0,3.0,14.3,7.49,9.0,2.0,5.0,7.0,4.1882,3.8903,3.775,1.27,10.1118,25.64,2.0
4.69,24.48,0.72,31.37,0.55,27.17,4.06,17.1,3.01,21.87,0.39,18.59,12.04,27.67,4.08,29.95,7.8,12.95,4.49,37.68,0.71,23.27,0.0,-2.0,4.0,1.0,3.0,12.04,4.08,9.0,2.0,4.0,8.0,3.8673,3.3993,6.145,4.49,8.1727,24.73,2.0
0.71,29.36,10.62,29.28,4.36,19.0,4.43,28.31,1.12,20.24,7.61,16.64,5.18,23.67,6.36,34.88,0.69,25.26,0.84,17.67,5.66,13.34,0.0,3.0,3.0,2.0,3.0,10.62,7.61,9.0,2.0,4.0,6.0,4.3255,3.1011,6.01,5.66,6.2945,21.54,4.0
0.32,19.89,2.74,23.59,0.87,33.39,1.1,20.94,0.54,18.59,6.86,38.0,1.6,17.03,0.46,26.75,0.62,23.74,0.29,29.21,12.74,26.77,1.0,-1.0,3.0,3.0,3.0,12.74,1.1,10.0,1.0,7.0,9.0,2.5582,3.6988,3.11,0.87,10.1818,20.97,0.0
0.94,31.1,13.59,16.76,3.64,22.75,5.58,26.84,6.45,36.89,5.96,18.55,1.65,24.78,0.8,18.24,1.28,11.1,14.48,35.27,1.26,43.41,1.0,1.0,2.0,3.0,3.0,14.48,13.59,7.0,4.0,4.0,4.0,5.0573,4.6905,3.7375,1.26,9.4227,32.31,1.0
0.64,29.14,0.34,17.77,0.84,26.34,7.16,39.62,3.92,17.69,0.73,21.68,4.01,22.3,1.31,35.38,15.06,23.4,12.75,33.85,4.3,27.12,1.0,0.0,3.0,3.0,2.0,15.06,12.75,9.0,2.0,5.0,7.0,4.6418,4.8339,4.13,1.31,10.4182,21.93,4.0
0.72,24.09,13.36,31.01,0.82,21.73,9.68,18.22,5.75,34.5,6.03,44.61,1.03,30.38,8.62,10.93,0.98,26.69,5.79,23.37,1.04,33.02,3.0,1.0,4.0,1.0,3.0,13.36,9.68,9.0,2.0,5.0,5.0,4.8927,4.1605,6.03,6.03,8.4673,33.68,2.0
0.34,20.84,6.35,10.95,16.46,24.0,5.25,31.6,9.23,37.55,0.7,30.38,0.98,26.0,7.9,29.23,4.77,22.15,4.7,25.88,0.39,32.62,0.0,-1.0,1.0,2.0,3.0,16.46,7.9,9.0,2.0,4.0,6.0,5.1882,4.6406,7.79,6.35,11.2718,26.6,3.0
8.6,10.16,0.32,35.38,6.79,23.64,12.85,33.11,3.18,28.57,3.79,32.2,0.35,27.26,6.99,38.38,0.44,23.98,0.57,31.14,0.24,19.92,1.0,0.0,1.0,2.0,3.0,12.85,6.79,10.0,1.0,5.0,7.0,4.0109,4.0717,5.2767,0.24,8.8391,28.22,0.0
4.0,29.44,0.28,34.63,7.34,18.24,0.76,22.54,12.88,25.85,3.74,26.87,3.25,33.63,0.49,43.18,0.25,25.49,0.03,27.89,0.3,30.99,1.0,0.0,1.0,1.0,3.0,12.88,3.25,9.0,2.0,6.0,8.0,3.0291,3.8191,3.915,0.49,9.8509,24.94,2.0
0.64,10.32,0.51,29.42,10.86,19.28,15.21,33.0,0.06,20.72,2.52,16.12,2.76,26.14,0.82,43.63,0.35,26.69,0.24,17.65,0.42,34.73,0.0,-2.0,4.0,3.0,1.0,15.21,10.86,8.0,3.0,7.0,6.0,3.1264,4.8377,0.6267,0.42,12.0836,33.31,0.0
14.12,29.52,0.38,29.0,4.78,22.28,0.52,21.3,0.59,24.46,3.87,15.01,0.37,19.3,2.91,33.96,10.38,17.95,1.49,40.2,4.92,26.77,0.0,-1.0,2.0,1.0,3.0,14.12,10.38,9.0,2.0,5.0,7.0,4.03,4.2862,2.7567,1.49,10.09,25.19,1.0
1.15,18.63,4.36,25.93,0.9,42.81,0.73,11.35,9.78,21.33,7.93,29.78,4.51,21.55,1.23,21.63,2.03,28.75,0.96,29.01,0.88,24.6,0.0,1.0,4.0,1.0,2.0,9.78,7.93,9.0,2.0,6.0,7.0,3.1327,3.014,0.815,0.73,6.6473,31.46,5.0
0.28,20.99,0.64,23.64,7.3,13.21,7.88,40.12,0.48,26.47,0.43,17.56,5.22,36.27,0.57,29.69,4.37,20.1,15.56,30.02,4.6,28.52,1.0,1.0,2.0,3.0,1.0,15.56,4.37,8.0,3.0,5.0,7.0,4.3027,4.4983,6.8,5.22,11.2573,26.91,2.0
0.45,23.03,1.42,39.22,3.96,28.51,4.42,31.57,0.69,31.83,0.44,27.11,4.97,21.64,1.04,29.73,3.08,25.16,0.32,35.43,13.42,28.62,2.0,-1.0,4.0,1.0,3.0,13.42,3.08,11.0,0.0,6.0,10.0,3.11,3.6579,3.195,1.42,10.31,17.58,2.0
0.3,23.93,0.32,34.86,11.74,20.98,9.73,36.84,0.66,26.9,3.52,37.06,0.84,21.15,5.4,26.63,5.29,40.7,0.58,31.13,6.42,14.26,0.0,1.0,2.0,1.0,3.0,11.74,9.73,9.0,2.0,5.0,6.0,4.0727,3.8431,5.855,5.29,7.6673,26.44,1.0
1.34,31.8,0.93,29.76,8.16,17.82,7.65,35.79,11.09,37.6,9.6,45.6,0.75,27.49,0.44,23.74,15.87,22.59,0.8,36.25,8.57,8.31,0.0,1.0,4.0,1.0,3.0,15.87,11.09,8.0,3.0,5.0,5.0,5.9273,5.0736,8.495,7.65,9.9427,37.29,2.0
0.58,28.96,0.33,21.61,10.79,18.1,0.62,24.57,11.38,33.28,1.44,9.27,2.07,22.24,4.1,34.0,1.74,26.07,0.63,17.86,3.22,40.47,0.0,-1.0,3.0,1.0,3.0,11.38,10.79,8.0,3.0,5.0,6.0,3.3545,3.8131,2.92,1.44,8.0255,31.2,4.0
0.79,28.24,1.05,24.93,7.41,10.19,1.02,19.07,0.87,33.14,3.31,29.97,12.93,22.64,0.79,22.71,1.72,39.37,15.6,30.64,3.31,24.81,1.0,1.0,1.0,2.0,2.0,15.6,1.02,9.0,2.0,5.0,7.0,4.4364,5.027,7.3533,1.72,11.1636,29.18,2.0
7.2,38.43,10.89,19.21,3.68,24.15,4.19,30.46,0.08,17.7,0.25,26.99,0.05,21.61,3.82,18.58,6.13,13.37,10.71,31.74,0.05,29.56,2.0,1.0,4.0,1.0,3.0,10.89,10.71,9.0,2.0,4.0,7.0,4.2773,3.8991,5.7167,3.82,6.6127,25.06,5.0
0.29,32.59,1.2,44.88,7.56,7.53,0.48,27.33,1.02,22.09,9.09,13.93,0.08,35.64,13.21,28.08,9.07,38.75,4.39,29.54,0.78,29.98,3.0,0.0,1.0,2.0,3.0,13.21,9.07,8.0,3.0,6.0,6.0,4.2882,4.4411,5.95,1.2,8.9218,37.35,1.0
0.35,34.82,0.35,28.16,1.5,37.27,13.92,26.36,3.43,10.4,2.97,30.76,2.75,17.98,0.63,32.42,2.04,26.85,0.44,24.4,1.18,42.99,0.0,-1.0,4.0,3.0,1.0,13.92,1.5,8.0,3.0,6.0,7.0,2.6873,3.7065,2.4533,1.18,11.2327,32.59,2.0
0.83,24.93,5.22,29.55,8.68,35.11,4.34,26.1,5.15,40.23,1.04,28.6,0.94,19.82,0.99,31.8,4.46,33.56,0.79,34.77,14.87,26.21,5.0,-1.0,3.0,1.0,3.0,14.87,8.68,10.0,1.0,5.0,7.0,4.3009,4.1532,3.045,0.94,10.5691,20.41,1.0
0.23,28.86,0.08,26.06,4.65,18.06,0.42,23.14,13.7,31.64,1.69,14.31,4.05,21.91,1.71,32.39,3.56,25.31,0.18,18.55,4.83,36.5,1.0,1.0,2.0,1.0,3.0,13.7,4.65,10.0,1.0,4.0,9.0,3.1909,3.763,2.7433,1.69,10.5091,22.19,2.0
4.77,27.36,13.55,19.21,0.89,22.38,0.44,17.62,1.03,13.83,4.12,21.48,1.35,46.33,9.07,31.32,1.04,29.28,7.09,38.07,0.46,20.58,1.0,1.0,4.0,2.0,3.0,13.55,9.07,9.0,2.0,6.0,7.0,3.9827,4.1181,1.19,1.03,9.5673,32.5,4.0
0.14,30.53,0.02,21.11,0.15,26.59,0.84,44.14,0.84,8.55,0.41,23.31,0.64,18.79,0.43,36.68,2.66,28.36,13.21,31.43,9.14,18.31,1.0,0.0,2.0,3.0,2.0,13.21,9.14,8.0,3.0,8.0,6.0,2.5891,4.1952,0.7033,0.43,10.6209,35.59,4.0
0.96,25.52,1.37,35.33,1.08,27.25,1.45,21.21,1.1,28.37,4.93,27.31,0.77,12.53,1.17,30.59,3.98,31.33,1.16,31.78,0.9,23.2,2.0,1.0,3.0,2.0,0.0,1.45,1.37,10.0,1.0,9.0,10.0,1.7155,1.3201,0.77,0.77,0.8273,22.8,5.0
0.57,22.96,0.42,35.67,14.15,19.53,0.72,32.47,1.29,16.0,10.77,46.08,0.54,26.48,12.79,34.99,1.24,30.77,0.84,28.93,7.91,8.4,1.0,1.0,2.0,1.0,3.0,14.15,12.79,7.0,4.0,7.0,6.0,4.6582,5.2992,6.6567,1.29,9.4918,37.68,2.0
0.95,15.55,1.53,18.23,0.1,24.85,1.62,34.33,0.39,21.62,4.21,26.05,7.18,39.67,4.23,23.17,0.57,19.4,0.19,28.1,15.0,30.83,0.0,-1.0,3.0,2.0,2.0,15.0,1.53,9.0,2.0,5.0,8.0,3.27,4.274,3.25,0.95,11.73,24.12,0.0
9.16,35.87,6.75,15.72,1.15,27.53,15.96,19.22,0.51,30.93,0.6,37.15,0.81,34.08,4.52,31.88,9.16,9.29,0.37,24.37,8.16,39.92,0.0,-1.0,2.0,1.0,3.0,15.96,9.16,7.0,4.0,5.0,6.0,5.1955,4.8704,8.0233,6.75,10.7645,30.63,2.0
2.92,31.56,11.91,26.47,0.56,32.53,0.52,34.63,0.55,28.17,7.64,10.89,3.51,26.32,6.26,42.67,5.22,37.48,1.72,18.86,0.07,24.03,0.0,1.0,4.0,1.0,3.0,11.91,5.22,8.0,3.0,4.0,6.0,3.7164,3.5602,6.95,6.26,8.1936,31.78,2.0
0.76,34.27,4.74,30.33,2.72,19.18,11.07,19.95,6.14,12.4,1.06,28.48,0.99,44.64,11.35,35.38,0.6,31.94,0.72,24.67,3.61,33.35,0.0,-1.0,3.0,1.0,3.0,11.35,11.07,8.0,3.0,5.0,6.0,3.9782,3.831,3.2833,0.99,7.3718,32.24,5.0
0.22,17.26,4.54,23.34,0.84,27.06,0.63,23.76,3.66,34.41,14.57,29.84,15.11,18.23,3.69,20.39,0.69,29.45,0.18,19.9,0.75,15.16,2.0,-2.0,2.0,1.0,3.0,15.11,14.57,10.0,1.0,6.0,8.0,4.08,5.2858,2.205,0.75,11.03,19.25,1.0
17.67,27.99,6.39,23.94,0.18,17.41,0.63,12.5,1.14,26.93,0.95,21.16,4.36,15.38,0.21,30.08,2.34,36.08,0.5,23.71,5.7,42.45,0.0,1.0,2.0,2.0,3.0,17.67,6.39,8.0,3.0,6.0,6.0,3.6427,4.9267,2.89,0.63,14.0273,29.95,0.0
15.08,26.48,1.21,28.65,5.16,34.25,0.99,23.24,5.4,30.06,5.63,39.37,1.27,32.54,4.77,26.77,0.81,35.68,5.06,17.63,1.21,10.87,2.0,-1.0,1.0,3.0,1.0,15.08,5.16,9.0,2.0,5.0,5.0,4.2355,3.9554,3.9667,1.21,10.8445,28.5,2.0
16.65,24.07,0.36,21.91,4.5,22.87,1.22,43.75,0.44,8.92,0.36,32.38,6.12,14.72,0.63,24.23,4.61,30.38,0.53,28.14,1.76,33.96,1.0,1.0,1.0,2.0,2.0,16.65,1.76,8.0,3.0,6.0,7.0,3.38,4.6341,0.83,0.44,13.27,34.83,2.0
2.55,9.99,13.55,22.66,0.7,30.15,0.36,33.44,0.87,25.9,1.61,40.66,5.77,30.02,6.11,25.29,0.88,45.32,0.7,22.19,10.45,36.29,1.0,1.0,4.0,3.0,2.0,13.55,10.45,8.0,3.0,5.0,4.0,3.9591,4.2932,1.68,0.88,9.5909,35.33,1.0
0.5,21.41,9.16,44.74,2.12,20.57,0.61,24.07,20.35,24.02,3.64,14.76,7.28,29.21,4.02,23.5,0.22,29.24,0.59,17.3,7.4,9.97,1.0,0.0,1.0,2.0,3.0,20.35,3.64,9.0,2.0,4.0,7.0,5.0809,5.6948,7.9467,7.28,15.2691,34.77,2.0
1.09,17.12,5.84,25.92,17.19,26.61,5.06,18.66,1.09,21.28,1.46,25.07,7.27,21.66,7.13,37.79,0.51,29.82,1.4,34.6,7.75,13.52,0.0,1.0,4.0,1.0,3.0,17.19,7.27,8.0,3.0,5.0,4.0,5.0718,4.6975,5.4267,1.4,12.1182,24.27,2.0
0.38,34.64,0.88,32.21,8.17,16.14,1.28,29.32,1.19,27.37,8.63,42.24,2.43,25.66,1.11,31.02,0.83,23.93,0.77,22.17,8.88,23.2,1.0,1.0,1.0,2.0,3.0,2.43,0.77,9.0,2.0,7.0,8.0,3.1409,3.3569,8.56,8.17,2.6327,26.1,5.0
1.98,28.36,2.08,25.96,0.4,44.08,0.51,37.07,12.5,19.29,5.69,17.03,0.21,23.82,13.14,35.18,9.27,10.33,0.48,35.07,0.87,32.44,0.0,3.0,3.0,3.0,2.0,13.14,12.5,7.0,4.0,5.0,6.0,4.2845,4.8146,5.12,0.4,8.8555,33.75,0.0
11.73,17.66,5.91,34.36,4.54,19.22,0.96,25.11,1.2,29.31,0.55,18.28,5.03,28.14,8.26,10.73,12.61,31.76,0.72,32.34,5.08,40.12,3.0,-1.0,4.0,3.0,3.0,12.61,11.73,8.0,3.0,4.0,5.0,5.1445,4.0847,6.07,5.03,7.4655,29.39,3.0
0.84,22.27,15.45,33.04,14.21,20.09,0.9,26.46,4.28,19.15,1.43,14.89,0.32,18.2,5.08,27.49,1.17,30.59,2.63,34.12,0.45,44.08,1.0,2.0,3.0,2.0,2.0,15.45,14.21,9.0,2.0,6.0,6.0,4.2509,5.206,1.5033,0.45,11.1991,29.19,5.0
0.47,33.34,0.48,23.91,12.04,34.28,4.95,31.33,6.22,44.57,1.14,28.47,13.26,20.89,4.36,16.74,3.64,22.79,8.08,10.37,0.52,35.97,1.0,-3.0,4.0,1.0,3.0,13.26,12.04,8.0,3.0,4.0,6.0,5.0145,4.3374,7.15,6.22,8.2455,34.2,2.0
1.35,27.48,10.32,22.78,0.7,33.2,0.35,23.62,6.48,36.64,0.66,35.41,3.4,18.11,0.93,30.7,4.95,34.48,0.98,19.58,2.6,40.27,0.0,1.0,2.0,3.0,1.0,10.32,6.48,8.0,3.0,6.0,6.0,2.9745,2.9952,2.3267,0.98,7.3455,22.16,4.0
5.36,28.7,4.23,16.78,5.33,34.0,1.51,31.03,0.46,23.24,12.53,30.82,1.11,35.64,1.01,8.8,1.48,26.92,4.93,22.15,1.33,43.68,1.0,0.0,1.0,3.0,1.0,12.53,4.23,8.0,3.0,5.0,5.0,3.5709,3.368,1.17,1.01,8.9591,34.88,0.0
0.65,22.48,0.68,26.38,5.27,18.1,0.45,19.18,4.53,10.72,4.71,35.07,15.4,22.46,3.51,25.32,4.97,26.61,0.84,17.83,1.24,29.8,3.0,1.0,2.0,4.0,1.0,15.4,-1.0,9.0,2.0,5.0,7.0,3.8409,4.1089,4.62,4.53,11.5591,24.35,2.0
10.51,18.16,4.14,25.79,5.41,38.89,0.08,30.8,0.05,26.98,10.46,33.35,0.16,24.47,0.4,34.86,2.35,32.77,5.03,7.92,2.13,19.73,1.0,1.0,2.0,2.0,3.0,10.51,10.46,8.0,3.0,4.0,6.0,3.7018,3.7062,4.19,2.13,6.8082,30.97,4.0
0.28,24.49,10.1,31.32,0.22,17.35,3.48,28.73,3.5,23.03,0.19,21.63,0.31,27.73,7.07,43.12,2.22,34.17,7.25,21.37,4.3,16.35,1.0,1.0,4.0,2.0,1.0,10.1,7.25,9.0,2.0,4.0,7.0,3.5382,3.2318,4.53,2.22,6.5618,26.77,2.0
0.86,34.92,19.84,29.54,0.53,32.09,2.35,38.2,0.73,26.98,6.35,22.94,0.22,10.62,0.38,24.13,0.85,19.16,1.15,29.76,1.1,43.62,3.0,-3.0,3.0,3.0,2.0,19.84,6.35,8.0,3.0,8.0,6.0,3.1236,5.5362,0.7233,0.22,16.7164,33.0,0.0
0.83,32.08,10.15,10.59,9.05,43.65,0.81,29.01,7.35,38.34,3.83,21.53,3.52,27.28,0.62,23.42,1.09,35.08,15.24,24.09,5.12,30.83,0.0,-1.0,2.0,3.0,3.0,15.24,7.35,9.0,2.0,4.0,6.0,5.2373,4.5295,7.6767,3.83,10.0027,33.06,2.0
1.29,30.77,0.5,26.64,0.43,35.48,1.66,9.5,1.36,28.93,7.47,37.39,5.8,17.33,6.39,23.74,2.77,38.15,0.6,32.47,0.41,24.42,1.0,0.0,1.0,3.0,3.0,7.47,6.39,9.0,2.0,6.0,7.0,2.6073,2.5299,3.41,1.66,4.8627,28.65,1.0
