defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.01,25.28,4.61,27.81,6.63,16.71,2.06,21.98,4.37,31.15,0.94,34.33,12.92,28.58,5.12,25.81,0.54,32.41,6.38,45.7,0.42,29.2,2.0,1.0,3.0,1.0,3.0,12.92,2.06,9.0,2.0,4.0,7.0,4.0909,3.5761,6.505,6.38,8.8291,28.99,0.3127,5.34,4.7,3.8721,6.9975,6.6,5.43,7.49,10.86,0.0,1.0,2.0
0.58,24.12,0.32,27.7,0.85,22.31,14.23,29.39,0.92,30.93,4.14,26.2,3.94,16.35,4.38,30.14,0.42,34.09,3.53,33.65,4.57,40.38,1.0,1.0,2.0,1.0,3.0,14.23,0.85,9.0,2.0,5.0,8.0,3.4436,3.807,4.255,3.94,10.7864,24.03,1.52,9.53,3.1575,5.0125,5.8975,7.08,6.69,7.54,13.38,0.0,1.0,2.0
5.35,25.34,11.93,31.98,1.01,20.81,0.4,29.85,7.72,16.9,0.82,17.84,4.82,43.69,0.98,24.99,4.88,20.63,3.0,35.31,4.32,12.8,0.0,0.0,1.0,1.0,3.0,11.93,7.72,8.0,3.0,4.0,5.0,4.1118,3.3315,4.0467,3.0,7.8182,30.89,0.235,4.71,5.115,3.1843,6.358,15.08,2.105,9.825,4.21,0.0,1.0,4.0
0.51,22.81,14.35,22.5,4.08,21.12,4.25,25.68,1.18,16.73,0.33,26.02,6.61,34.34,0.55,18.19,3.39,14.28,0.99,29.91,0.43,28.62,0.0,2.0,3.0,1.0,3.0,14.35,0.99,10.0,1.0,6.0,9.0,3.3336,4.0091,5.0,3.39,11.0164,20.06,1.6661,8.95,2.515,5.0388,6.335,7.41,6.68,7.67,13.36,0.0,1.0,2.0
8.42,26.69,2.11,16.45,1.18,23.88,0.97,17.56,3.24,13.68,2.23,40.64,5.0,18.76,0.82,26.19,1.06,29.24,2.13,24.09,1.16,21.52,1.0,0.0,1.0,2.0,3.0,8.42,5.0,9.0,2.0,5.0,8.0,2.5745,2.1934,2.735,2.23,5.8455,26.96,0.5269,11.68,1.3867,2.3503,4.2,10.24,2.5791,5.1767,3.42,0.0,0.0,0.0
0.58,23.5,0.56,26.8,1.85,16.34,10.51,24.84,4.42,14.94,3.23,31.69,0.53,18.73,2.97,37.28,1.95,17.88,0.1,29.9,1.26,34.39,3.0,1.0,4.0,2.0,3.0,10.51,1.95,9.0,2.0,5.0,8.0,2.5418,2.8274,2.6833,1.85,7.9682,22.34,1.6927,19.45,1.5775,3.2498,4.102,6.96,4.28,6.23,8.56,0.0,0.0,0.0
1.08,33.03,12.89,18.64,11.58,26.25,8.18,33.41,10.34,7.93,1.3,28.48,19.67,18.04,21.98,37.66,1.31,21.07,1.39,24.57,11.6,44.4,0.0,-1.0,4.0,3.0,3.0,21.98,19.67,8.0,3.0,4.0,4.0,9.2109,7.0834,11.61,10.34,12.7691,36.47,4.8226,5.18,4.76,5.0003,14.11,19.62,6.035,16.61,2.3099999999999987,1.0,1.0,1.0
0.98,24.17,3.31,26.53,1.18,17.91,8.76,34.21,7.13,15.56,0.96,22.45,3.73,18.4,15.44,26.85,5.97,27.66,4.0,23.1,0.78,28.22,1.0,1.0,2.0,1.0,3.0,15.44,3.73,10.0,1.0,4.0,7.0,4.7491,4.2455,7.2867,5.97,10.6909,18.65,1.3843,5.12,2.6967,3.9706,8.206,8.45,5.855,9.585,11.71,0.0,0.0,0.0
0.18,28.44,0.07,25.63,4.07,39.33,9.04,33.99,2.64,21.63,0.38,35.45,0.46,22.2,1.96,29.68,1.06,10.36,0.02,18.76,2.02,43.76,4.0,-1.0,4.0,3.0,1.0,9.04,4.07,6.0,5.0,6.0,6.0,1.9909,2.5423,1.1533,0.38,7.0491,33.4,1.0372,8.05,1.5933,3.1216,3.314,5.34,2.485,6.555,4.969999999999999,0.0,0.0,5.0
6.13,8.68,0.37,25.86,6.6,28.1,0.04,34.42,4.65,18.59,1.18,43.87,2.86,31.06,16.09,28.67,7.63,23.03,0.2,29.4,0.5,20.66,1.0,-2.0,2.0,3.0,2.0,16.09,7.63,9.0,2.0,5.0,6.0,4.2045,4.6261,3.9867,1.18,11.8855,35.19,2.5977,13.76,2.5,4.9615,7.136,5.64,4.23,11.86,8.46,0.0,1.0,1.0
0.77,30.85,0.57,26.55,0.66,23.77,10.45,44.44,13.59,20.15,4.46,19.76,0.16,36.18,13.39,34.35,10.65,10.23,0.83,32.94,7.89,16.52,1.0,1.0,4.0,3.0,3.0,13.59,13.39,7.0,4.0,5.0,5.0,5.7655,5.2672,8.52,4.46,7.8245,34.21,0.0704,9.17,0.7533,3.1654,10.0717,17.83,2.6411,11.6233,0.1999999999999993,1.0,1.0,2.0
0.52,26.78,0.34,24.31,10.38,36.24,5.27,32.04,5.44,16.04,1.15,31.17,11.2,20.98,4.81,22.52,5.21,26.85,3.12,40.5,0.78,35.06,0.0,1.0,4.0,2.0,3.0,11.2,10.38,9.0,2.0,4.0,5.0,4.3836,3.5866,4.28,3.12,6.8164,24.46,2.2325,12.54,3.282,3.3693,7.535,15.26,0.41,10.79,0.8199999999999985,1.0,1.0,1.0
1.06,17.71,1.09,28.88,9.96,33.64,10.3,17.49,4.39,18.02,4.7,31.81,1.35,20.96,3.93,22.56,7.73,12.44,1.15,24.34,6.97,38.56,0.0,0.0,5.0,1.0,3.0,10.3,9.96,9.0,2.0,4.0,7.0,4.7845,3.3586,7.35,6.97,5.5155,26.12,0.23,4.54,4.16,2.0558,7.932,16.15,2.5635,8.32,0.3399999999999998,0.0,2.0,5.0
1.23,22.65,23.26,28.44,0.76,30.08,8.15,17.83,24.04,36.39,7.08,21.86,6.04,8.02,0.7,38.23,22.72,15.65,0.83,44.87,6.38,36.96,3.0,2.0,2.0,2.0,2.0,24.04,23.26,7.0,4.0,4.0,3.0,9.1991,9.0519,5.0067,0.83,14.8409,36.85,2.8992,16.37,3.8475,9.429,14.1733,20.74,0.5418,23.34,0.7799999999999976,1.0,2.0,5.0
12.31,33.8,0.01,21.18,0.16,29.91,4.5,26.95,2.4,39.86,0.22,7.93,0.21,17.68,4.73,22.06,0.13,26.42,1.82,34.63,11.98,16.27,1.0,0.0,1.0,2.0,2.0,12.31,11.98,7.0,4.0,5.0,6.0,3.4973,4.3937,1.48,0.22,8.8127,31.93,0.115,4.89,4.615,5.2744,5.746,17.53,0.165,12.145,0.33,1.0,1.0,1.0
0.63,34.42,0.33,29.15,0.94,24.02,7.19,13.68,4.07,28.53,16.16,22.72,9.48,35.13,3.41,32.75,4.71,40.73,0.71,31.85,0.71,37.01,1.0,-1.0,2.0,1.0,3.0,16.16,9.48,9.0,2.0,5.0,7.0,4.3945,4.7006,5.95,4.71,11.7655,27.05,1.4535,8.48,2.73,4.2598,9.385,12.41,3.34,12.82,6.68,0.0,1.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,21.18,8.51,38.81,7.0,13.61,0.61,24.84,0.45,16.93,4.42,21.4,4.58,35.85,0.27,29.87,14.54,25.52,5.38,18.44,4.3,25.52,0.0,-3.0,3.0,2.0,3.0,14.54,5.38,8.0,3.0,4.0,6.0,4.5809,4.1637,6.6967,4.58,9.9591,25.2,2.0015,12.94,2.36,3.5381,8.002,7.08,4.58,9.96,9.16,0.0,1.0,2.0
0.46,27.02,0.95,33.13,15.46,30.65,0.56,24.61,0.8,22.41,1.53,29.78,7.73,9.83,1.13,35.11,1.53,16.26,5.13,44.97,0.91,38.61,3.0,-1.0,1.0,3.0,1.0,15.46,7.73,8.0,3.0,6.0,7.0,3.29,4.4197,1.08,0.8,12.17,35.14,1.8518,20.36,1.9425,5.7073,5.286,20.82,3.865,11.595,7.73,0.0,0.0,0.0
1.57,32.57,0.49,24.14,6.08,9.83,10.89,19.78,1.34,15.88,4.88,25.27,10.54,33.82,0.78,42.69,0.81,27.55,0.79,35.49,0.98,30.83,1.0,-1.0,4.0,2.0,2.0,10.89,10.54,7.0,4.0,6.0,6.0,3.5591,3.7956,2.7333,0.78,7.3309,32.86,1.773,10.22,2.4133,4.3236,5.926,14.04,0.175,10.715,0.3500000000000014,1.0,1.0,2.0
12.21,19.11,3.64,19.23,0.4,27.94,1.53,26.25,5.15,12.68,0.3,36.08,3.97,36.13,0.38,32.52,4.03,44.95,11.76,35.8,0.11,24.04,3.0,-1.0,1.0,3.0,2.0,12.21,11.76,7.0,4.0,4.0,6.0,3.9527,4.1565,4.59,4.03,8.2573,32.27,1.22,9.88,2.75,3.813,7.358,16.69,3.9382,9.2033,0.450000000000001,1.0,1.0,4.0
0.55,25.48,0.47,19.87,0.54,14.18,0.56,27.11,0.36,23.18,1.15,29.02,4.5,28.76,4.4,23.64,0.53,31.6,4.78,33.64,0.76,17.32,1.0,-1.0,3.0,2.0,1.0,4.5,1.15,10.0,1.0,8.0,10.0,1.6909,1.7696,2.66,0.54,2.86,19.46,1.7726,14.28,1.8967,1.9123,2.7425,0.26,1.675,2.825,3.35,0.0,0.0,5.0
0.3,28.37,14.51,24.91,0.26,32.33,2.91,30.76,2.57,19.17,7.6,41.67,0.07,36.84,3.65,10.0,3.91,36.56,0.08,24.35,3.35,27.03,0.0,1.0,2.0,2.0,0.0,14.51,3.91,8.0,3.0,4.0,7.0,3.5645,4.0856,4.6067,2.57,10.9455,31.67,1.5354,12.49,1.6025,4.3734,6.448,11.65,5.3,9.21,10.6,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29,29.88,12.39,28.06,0.62,20.44,0.63,16.88,11.56,14.85,0.4,26.39,1.24,9.81,0.43,23.96,4.07,19.82,3.5,26.57,4.14,30.39,1.0,1.0,1.0,2.0,2.0,12.39,11.56,10.0,1.0,6.0,8.0,3.57,4.2174,2.96,1.24,8.82,20.58,1.7074,13.0,1.6633,4.5279,6.566,13.21,0.415,11.975,0.8300000000000001,1.0,1.0,1.0
3.38,20.53,0.27,21.52,7.25,17.74,0.01,29.22,0.31,24.68,7.83,43.31,13.18,29.55,3.35,23.52,4.14,12.3,0.49,19.29,3.52,32.54,0.0,1.0,2.0,2.0,2.0,7.25,3.52,9.0,2.0,4.0,7.0,3.9755,3.8885,8.3833,4.14,4.4582,31.01,1.5668,9.93,1.8075,3.437,7.184,14.8,1.865,5.385,3.73,0.0,1.0,1.0
0.81,36.89,0.6,26.82,3.91,36.5,2.07,18.5,0.69,29.92,1.08,9.94,11.6,19.76,0.69,24.22,15.33,34.05,1.23,33.21,1.55,43.91,0.0,0.0,4.0,1.0,3.0,15.33,11.6,8.0,3.0,6.0,6.0,3.5964,4.8045,1.5667,1.08,11.7336,33.97,0.2782,8.99,0.84,5.5105,5.9233,16.74,4.7547,10.28,3.73,1.0,0.0,0.0
3.96,24.59,4.31,34.9,0.27,35.15,0.51,31.01,1.67,17.12,4.59,29.58,8.72,10.48,12.09,23.99,0.38,23.82,0.25,26.77,6.39,42.58,1.0,-1.0,2.0,2.0,3.0,12.09,4.31,8.0,3.0,4.0,7.0,3.9218,3.7235,5.5933,1.67,8.1682,32.1,1.9879,11.33,2.3,3.5839,6.636,10.91,3.89,8.2,7.78,0.0,1.0,2.0
0.86,30.64,0.64,25.27,7.0,28.22,0.24,23.79,3.56,29.15,1.7,35.43,0.45,37.7,0.55,27.96,0.38,34.2,15.59,28.94,3.78,32.57,0.0,-2.0,3.0,1.0,3.0,15.59,1.7,11.0,0.0,6.0,9.0,3.1591,4.4105,3.725,0.45,12.4309,13.91,1.5535,5.05,2.5733,5.8378,4.996,11.64,6.9177,5.8433,13.89,0.0,0.0,0.0
0.12,24.12,0.0,32.56,0.92,44.36,6.07,11.04,0.06,27.6,0.07,35.57,3.6,31.77,1.87,18.34,12.53,29.65,10.42,36.69,11.86,17.97,0.0,0.0,1.0,3.0,1.0,12.53,11.86,7.0,4.0,5.0,5.0,4.32,4.8159,2.9533,0.92,8.21,33.32,1.765,3.8,1.835,4.6472,7.2783,18.72,0.8803,11.6033,0.6699999999999999,1.0,1.0,2.0
4.23,27.39,3.21,44.01,6.84,36.15,0.55,36.57,0.78,28.75,1.45,9.7,0.66,32.04,1.72,18.41,0.59,24.11,17.28,26.41,4.35,32.04,0.0,2.0,2.0,2.0,2.0,17.28,6.84,8.0,3.0,5.0,6.0,3.7873,4.6854,2.1267,1.45,13.4927,34.31,0.06,4.65,4.29,5.911,6.1,9.74,5.22,12.06,10.44,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,40.81,7.54,16.61,0.84,28.48,0.89,35.37,4.16,33.4,3.49,17.98,0.68,24.06,14.21,26.2,7.44,36.5,4.35,28.43,0.86,32.33,0.0,-1.0,1.0,1.0,3.0,14.21,7.44,8.0,3.0,4.0,6.0,4.7145,3.9943,6.1433,3.49,9.4955,24.2,1.7379,11.31,2.52,3.458,8.016,10.3,3.385,10.825,6.7700000000000005,0.0,1.0,2.0
0.22,31.77,0.13,29.48,0.36,21.69,2.38,30.9,14.63,18.28,0.9,18.96,3.81,23.64,0.07,26.34,7.63,34.03,0.68,38.66,4.9,12.64,0.0,1.0,2.0,3.0,3.0,14.63,7.63,9.0,2.0,6.0,7.0,3.2464,4.2852,2.16,0.68,11.3836,26.02,1.7139,8.13,1.3867,4.8613,5.1867,15.75,5.018,8.2133,7.000000000000001,0.0,1.0,1.0
13.28,29.43,0.61,32.81,1.03,18.96,0.67,36.51,4.36,38.29,0.68,26.53,0.76,29.77,5.54,24.63,4.83,31.91,6.2,20.5,1.68,16.4,1.0,-2.0,3.0,1.0,3.0,13.28,1.03,9.0,2.0,5.0,6.0,3.6036,3.7017,4.08,1.68,9.6764,21.89,2.148,11.88,3.68,4.398,5.31,10.47,6.125,7.155,12.25,0.0,1.0,1.0
0.01,12.91,7.98,19.2,0.1,20.53,0.16,29.35,0.23,23.19,0.38,34.15,3.75,26.87,1.97,24.6,0.15,44.44,10.14,32.12,0.17,16.75,0.0,2.0,3.0,3.0,2.0,10.14,7.98,8.0,3.0,7.0,6.0,2.2764,3.4076,0.18,0.01,7.8636,31.53,0.89,2.27,2.86,4.4052,3.732,12.92,1.08,9.06,2.16,0.0,0.0,0.0
2.92,25.05,3.47,12.98,3.17,39.88,0.48,31.55,0.67,29.05,0.43,24.59,2.65,30.63,0.5,33.97,2.48,34.01,2.65,19.9,3.5,34.84,0.0,-2.0,2.0,3.0,1.0,3.5,2.92,9.0,2.0,4.0,9.0,2.0836,1.2217,3.0967,2.65,1.4164,26.9,0.085,3.38,2.565,0.3249,3.142,9.79,0.29,3.21,0.5800000000000001,0.0,0.0,5.0
9.69,17.87,1.19,25.73,1.4,18.92,6.68,13.57,0.82,21.42,0.74,29.29,5.04,24.9,4.84,27.89,8.56,39.39,0.82,33.01,15.72,31.27,0.0,1.0,1.0,2.0,2.0,15.72,9.69,9.0,2.0,5.0,6.0,5.0455,4.6022,5.5467,1.4,10.6745,25.82,2.0612,11.59,2.88,4.631,8.41,13.4,3.015,12.705,6.030000000000001,0.0,1.0,2.0
7.97,17.14,1.23,32.6,0.96,27.69,5.03,29.44,11.96,34.14,1.08,29.89,0.93,35.75,0.74,24.93,1.6,22.73,1.45,10.78,7.95,39.51,2.0,-1.0,1.0,2.0,2.0,11.96,7.97,9.0,2.0,6.0,6.0,3.7182,3.7254,4.7,1.45,8.2418,28.73,1.7958,13.02,2.52,3.7685,7.3325,17.0,1.995,9.965,3.990000000000001,0.0,1.0,2.0
0.12,16.95,20.93,14.51,21.94,37.33,0.32,23.62,13.19,22.63,0.36,42.07,0.26,29.19,1.48,18.99,0.88,25.69,0.43,34.11,1.69,14.7,0.0,2.0,3.0,3.0,3.0,21.94,20.93,8.0,3.0,7.0,6.0,5.6,8.2834,0.8267,0.36,16.34,27.56,0.0,0.0,0.88,9.135,8.5743,22.82,8.1836,14.385,1.0100000000000016,1.0,0.0,5.0
0.95,17.23,1.23,27.09,1.03,20.8,4.26,22.77,2.05,8.8,12.87,19.29,1.04,30.05,14.61,34.22,1.74,35.36,5.74,37.18,5.53,33.54,1.0,-1.0,2.0,3.0,3.0,14.61,12.87,7.0,4.0,4.0,5.0,4.6409,4.6283,3.765,1.74,9.9691,28.38,1.5396,12.82,2.0833,4.9706,7.09,14.93,0.87,13.74,1.7400000000000002,1.0,0.0,5.0
8.97,15.79,11.43,31.28,3.81,20.5,0.53,26.56,4.46,25.14,1.1,16.85,0.17,28.59,2.24,36.16,6.24,37.69,6.73,10.25,0.64,22.81,0.0,-4.0,4.0,1.0,3.0,11.43,8.97,8.0,3.0,4.0,6.0,4.2109,3.5884,5.07,2.24,7.2191,27.44,1.7954,11.74,2.385,3.0574,7.122,15.49,1.23,10.2,2.459999999999999,0.0,1.0,4.0
30.13,37.72,11.87,46.31,0.5,27.09,0.81,23.44,0.37,29.78,2.54,29.04,1.64,17.2,0.9,18.34,13.95,8.14,32.47,19.81,10.72,35.97,1.0,-1.0,4.0,2.0,3.0,32.47,30.13,7.0,4.0,4.0,6.0,9.6273,11.2976,12.18,10.72,22.8427,38.17,0.0,0.0,2.54,10.9731,16.7967,20.52,14.0145,21.4133,2.34,1.0,2.0,5.0
0.14,36.05,5.71,13.61,11.03,21.94,4.9,40.26,5.02,26.76,0.45,27.76,0.32,31.29,0.25,23.92,11.05,34.63,7.33,45.71,3.96,17.62,3.0,-3.0,3.0,2.0,3.0,11.05,11.03,7.0,4.0,4.0,4.0,4.56,3.8923,5.6667,3.96,6.49,32.1,2.275,12.13,1.8033,2.8111,7.33,18.32,2.8944,8.9933,0.0200000000000013,1.0,1.0,4.0
0.85,23.82,6.88,35.44,0.96,29.79,0.61,31.91,3.21,23.13,0.78,27.04,5.79,16.07,6.14,10.89,0.84,36.78,13.18,21.79,4.84,39.36,3.0,-3.0,3.0,2.0,1.0,13.18,6.88,9.0,2.0,5.0,7.0,4.0073,3.7257,5.59,4.84,9.1727,28.47,1.1149,13.65,1.6333,2.9801,7.366,13.65,3.15,10.03,6.3,0.0,1.0,2.0
0.8,32.07,4.38,29.72,0.39,28.69,5.7,10.13,5.92,41.78,3.42,33.7,5.06,18.87,12.28,33.74,2.85,25.14,0.68,24.9,0.57,35.1,1.0,1.0,2.0,1.0,3.0,12.28,5.06,8.0,3.0,4.0,7.0,3.8227,3.3544,5.0133,3.42,8.4573,31.65,1.5903,10.2,2.12,3.0312,6.476,14.87,3.61,8.67,7.22,0.0,1.0,2.0
3.45,21.1,1.06,34.97,12.67,25.31,3.84,24.5,0.38,18.15,0.65,25.41,1.1,28.03,7.66,14.61,0.66,31.13,0.71,22.82,2.95,29.63,1.0,-1.0,2.0,1.0,3.0,12.67,2.95,10.0,1.0,6.0,8.0,3.1936,3.6457,4.36,1.06,9.4764,20.36,1.4161,10.03,2.65,4.49,5.088,4.32,5.0746,5.5733,9.72,0.0,1.0,2.0
0.85,27.88,0.49,34.52,3.97,28.05,0.71,24.66,0.91,22.46,3.83,40.79,0.41,30.26,9.63,23.65,9.72,35.57,3.98,30.96,1.18,36.68,0.0,0.0,2.0,2.0,3.0,9.72,9.63,10.0,1.0,6.0,8.0,3.2436,3.3249,2.37,0.91,6.4764,18.33,1.3176,8.63,3.0433,3.7957,6.0225,11.92,0.045,9.675,0.0899999999999998,0.0,1.0,1.0
3.11,24.41,13.92,28.93,0.3,35.6,1.26,44.26,6.85,11.67,0.6,32.26,0.41,24.61,2.81,36.99,0.79,26.78,4.86,16.71,0.82,29.76,0.0,1.0,1.0,3.0,1.0,13.92,3.11,8.0,3.0,6.0,7.0,3.2482,3.9234,4.3233,1.26,10.6718,32.59,0.2017,8.82,0.5633,4.1643,5.4683,12.58,5.168,6.6133,10.81,0.0,0.0,0.0
12.79,33.69,6.55,39.46,0.37,27.25,0.55,31.03,5.59,33.47,7.14,16.58,0.27,24.51,4.25,21.85,12.95,22.25,0.56,35.09,5.8,25.43,1.0,-3.0,4.0,2.0,3.0,12.95,12.79,10.0,1.0,4.0,5.0,5.1655,4.4256,5.98,4.25,7.7845,22.88,0.0,0.0,5.8,3.413,8.2117,11.44,3.4324,10.4433,0.1600000000000001,1.0,1.0,4.0
0.6,26.74,0.29,31.49,1.82,34.57,6.4,39.86,0.41,19.71,0.24,29.51,15.2,28.95,3.29,28.16,0.06,34.98,0.1,23.18,5.25,24.2,2.0,-1.0,2.0,1.0,3.0,15.2,5.25,9.0,2.0,6.0,7.0,3.06,4.3837,3.405,0.41,12.14,20.15,1.3036,11.39,1.7367,5.3375,6.815,4.75,4.975,10.225,9.95,0.0,0.0,0.0
1.05,27.33,7.44,44.24,16.25,27.54,4.84,20.3,1.34,29.99,7.57,37.29,5.8,29.92,1.27,32.98,7.9,10.38,0.75,24.36,0.97,35.63,0.0,-3.0,4.0,1.0,3.0,16.25,7.57,9.0,2.0,5.0,6.0,5.0164,4.5268,6.7267,4.84,11.2336,33.86,2.0881,11.27,2.1975,3.8822,8.8,9.75,4.34,11.91,8.68,0.0,1.0,2.0
8.38,11.43,0.15,32.97,0.07,24.65,0.08,35.5,9.31,35.5,4.62,30.34,0.4,28.36,11.19,18.92,3.23,32.53,7.05,44.59,1.66,21.6,0.0,-2.0,2.0,2.0,3.0,11.19,9.31,8.0,3.0,4.0,7.0,4.1945,3.9659,5.6967,1.66,6.9955,33.16,1.9038,7.88,2.64,3.2241,7.518,16.58,0.94,10.25,1.879999999999999,0.0,1.0,4.0
4.16,26.24,3.08,22.78,0.72,19.25,0.65,27.96,0.84,31.36,0.72,25.64,3.57,30.23,1.99,40.58,2.28,18.68,1.52,10.91,0.72,23.05,0.0,1.0,4.0,1.0,1.0,3.57,3.08,9.0,2.0,5.0,9.0,1.8409,1.2214,1.93,1.52,1.8364,29.67,1.6216,6.99,1.8667,0.7415,2.488,7.45,0.245,3.325,0.4899999999999997,0.0,0.0,5.0
3.68,24.36,11.19,31.05,4.1,36.49,0.26,23.14,0.29,26.27,0.29,18.55,3.82,29.1,0.18,29.71,3.52,21.52,0.71,14.5,9.49,19.09,1.0,-1.0,2.0,2.0,2.0,11.19,9.49,10.0,1.0,5.0,8.0,3.4118,3.6349,2.405,0.71,7.7782,21.99,0.08,2.84,3.6,3.8825,5.862,11.96,3.1509,8.1667,1.6999999999999993,0.0,1.0,3.0
0.03,29.51,1.86,43.95,11.4,33.45,0.46,24.85,4.01,23.89,2.81,18.51,0.24,32.65,0.18,20.27,2.48,9.48,14.24,16.06,3.04,31.94,0.0,1.0,4.0,2.0,3.0,14.24,11.4,8.0,3.0,4.0,7.0,3.7045,4.5217,2.3833,1.86,10.5355,34.47,1.6153,12.38,1.586,5.2001,6.558,17.39,1.42,12.82,2.84,1.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,17.5,2.55,18.37,5.96,36.68,0.25,29.99,9.26,13.26,0.92,26.66,6.34,7.83,0.74,21.36,14.57,31.75,3.37,29.0,8.26,42.81,3.0,1.0,2.0,1.0,3.0,14.57,9.26,7.0,4.0,4.0,6.0,4.7982,4.3522,6.8533,5.96,9.7718,34.98,0.41,10.63,2.96,3.0946,8.878,18.49,2.655,11.915,5.3100000000000005,0.0,1.0,2.0
0.51,25.92,1.13,9.64,6.52,15.93,0.4,22.51,3.71,27.48,2.72,36.05,0.35,18.32,1.67,43.62,14.73,29.23,0.31,29.99,3.69,21.98,0.0,-3.0,3.0,1.0,3.0,14.73,6.52,8.0,3.0,5.0,6.0,3.2491,4.077,1.84,1.13,11.4809,33.98,1.6851,11.67,2.015,5.0521,5.354,13.3,4.105,10.625,8.21,0.0,0.0,0.0
1.74,44.75,5.99,28.39,0.44,22.66,1.46,34.87,0.38,9.16,0.13,29.29,18.2,24.08,0.42,25.62,0.52,18.89,4.42,20.5,4.03,24.49,1.0,1.0,3.0,1.0,3.0,18.2,5.99,8.0,3.0,6.0,6.0,3.43,5.0402,1.1933,0.38,14.77,35.59,0.195,3.99,4.225,6.6059,5.554,4.31,6.105,12.095,12.21,0.0,1.0,2.0
1.02,35.82,12.03,34.61,0.98,28.72,13.69,16.57,1.22,32.01,2.27,40.56,4.63,33.76,0.89,18.8,4.79,28.55,0.93,24.09,1.04,9.35,0.0,-1.0,2.0,2.0,2.0,13.69,12.03,7.0,4.0,6.0,6.0,3.9536,4.4308,1.4,0.89,9.7364,31.21,1.7407,7.27,3.48,5.659,5.984,18.04,0.83,12.86,1.66,1.0,1.0,1.0
7.68,8.53,8.17,27.8,8.32,17.24,7.2,39.35,0.48,34.47,3.89,31.91,0.58,28.88,0.85,24.96,0.63,32.01,0.9,26.7,0.44,30.64,1.0,1.0,1.0,2.0,3.0,8.17,3.89,9.0,2.0,6.0,7.0,3.5582,3.3757,7.7333,7.2,4.6391,30.82,0.135,5.31,0.765,1.6293,7.052,4.11,2.14,6.03,4.279999999999999,0.0,0.0,5.0
5.79,28.95,13.53,22.66,0.73,26.9,0.01,23.55,15.07,36.46,0.6,33.12,3.24,9.3,5.61,34.16,0.04,35.09,3.75,19.93,3.39,45.57,0.0,1.0,2.0,1.0,3.0,15.07,13.53,8.0,3.0,4.0,4.0,4.7055,4.9411,3.46,3.24,10.3645,36.27,0.09,5.21,5.7,5.3354,7.796,13.8,0.77,14.3,1.540000000000001,1.0,1.0,4.0
0.43,26.75,0.33,35.51,6.31,45.02,10.25,37.87,8.05,18.09,0.22,29.07,17.75,24.55,7.94,29.99,0.61,32.13,7.3,11.03,0.66,24.23,0.0,2.0,3.0,3.0,3.0,17.75,10.25,8.0,3.0,5.0,5.0,5.4409,5.3648,7.22,6.31,12.3091,33.99,3.2096,11.28,2.385,4.1185,9.932,13.32,3.75,14.0,7.5,1.0,1.0,2.0
