defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
1.11,19.23,1.43,14.42,4.41,22.51,1.49,25.02,4.95,27.1,4.75,35.96,1.19,21.9,1.08,28.82,11.07,30.51,1.11,40.94,2.04,9.25,0.0,1.0,4.0,1.0,3.0,11.07,1.43,8.0,3.0,6.0,7.0,3.1482,2.9156,2.6333,1.11,7.9218,31.69,1.6973,7.87,3.49,3.7233,4.08,16.09,4.82,6.25,9.64,0.0,0.0,0.0
0.5,30.33,8.76,37.16,5.07,30.85,14.03,30.21,5.52,20.52,5.29,26.83,0.74,25.4,0.84,21.31,0.95,16.49,6.57,14.23,9.28,18.98,0.0,1.0,4.0,1.0,3.0,14.03,9.28,10.0,1.0,4.0,4.0,5.2318,4.1378,6.915,5.07,8.7982,22.93,2.1598,13.84,2.2467,3.0305,8.205,15.98,3.2903,8.85,4.75,0.0,1.0,3.0
12.72,29.91,0.87,23.7,1.84,35.77,2.41,42.35,1.05,18.1,0.57,30.13,3.44,32.69,0.58,20.45,1.37,8.8,7.13,15.02,0.83,26.38,3.0,1.0,4.0,3.0,1.0,12.72,7.13,8.0,3.0,6.0,6.0,2.9827,3.5788,1.8733,1.37,9.7373,33.55,1.2552,14.59,1.6867,4.335,5.094,14.89,2.795,9.925,5.590000000000001,0.0,0.0,0.0
0.33,29.04,7.59,41.37,0.49,12.18,0.43,25.46,0.33,33.0,3.85,29.07,3.03,18.31,0.49,20.94,12.79,30.65,12.57,19.39,4.49,23.79,1.0,0.0,1.0,1.0,3.0,12.79,12.57,9.0,2.0,5.0,7.0,4.2173,4.5588,3.7033,0.49,8.5727,29.19,1.8944,12.06,2.29,4.9519,7.294,11.26,0.11,12.68,0.21999999999999886,1.0,0.0,0.0
2.24,24.4,1.26,10.59,0.46,29.76,3.98,17.36,7.14,34.3,0.17,21.56,13.37,27.0,0.26,32.13,7.76,43.36,6.74,38.41,0.1,25.62,3.0,0.0,5.0,2.0,3.0,13.37,6.74,8.0,3.0,5.0,6.0,3.9527,4.1152,5.3867,1.26,9.4173,32.77,0.87,7.04,3.11,3.8436,7.254,11.41,3.315,10.055,6.629999999999999,0.0,0.0,0.0
0.9,29.26,0.78,24.48,4.92,27.87,4.58,23.94,3.81,20.52,0.75,22.08,0.83,18.29,1.0,9.46,1.69,42.48,10.5,20.94,0.92,27.0,2.0,-1.0,3.0,1.0,3.0,10.5,4.92,9.0,2.0,6.0,8.0,2.7891,2.8881,1.345,1.0,7.7109,33.02,1.6873,10.97,2.53,3.7523,4.5275,6.93,2.79,7.71,5.58,0.0,0.0,0.0
0.45,35.99,1.57,37.35,0.44,28.78,5.83,11.63,2.6,31.23,2.92,22.89,0.36,32.77,0.81,44.91,0.11,24.16,20.99,27.01,0.83,19.15,3.0,0.0,1.0,2.0,3.0,20.99,1.57,8.0,3.0,6.0,7.0,3.3555,5.8025,1.52,0.81,17.6345,33.28,2.2111,24.36,2.96,7.8207,5.424,10.34,9.71,11.28,19.419999999999998,0.0,0.0,0.0
11.3,18.31,0.12,34.71,4.49,32.21,0.17,27.31,5.06,27.01,0.13,31.34,0.3,44.86,3.9,18.97,10.78,35.52,0.2,22.86,5.67,8.58,1.0,1.0,4.0,1.0,3.0,11.3,10.78,7.0,4.0,5.0,5.0,3.8291,3.9992,3.29,0.3,7.4709,36.28,0.285,5.2,4.775,4.1758,6.39,17.21,0.26,11.04,0.5200000000000014,1.0,1.0,3.0
0.51,21.05,9.04,34.4,0.57,27.45,4.39,20.42,5.46,27.12,2.38,34.15,0.43,24.12,2.9,42.62,0.34,31.65,17.71,24.24,4.38,8.77,0.0,3.0,2.0,1.0,3.0,17.71,9.04,9.0,2.0,4.0,6.0,4.3736,4.9376,3.22,2.38,13.3364,33.85,2.1266,6.7,3.4533,5.7182,7.282,10.16,4.335,13.375,8.670000000000002,0.0,1.0,3.0
0.18,29.39,0.29,18.74,7.79,30.47,7.94,16.24,0.11,26.43,0.21,24.66,7.18,35.81,0.11,21.43,6.38,9.59,0.25,23.1,7.41,43.65,3.0,-1.0,2.0,2.0,3.0,7.94,7.79,8.0,3.0,6.0,6.0,3.4409,3.579,6.895,6.38,4.4991,34.06,0.0849,7.69,0.17,0.5504,7.34,19.57,0.3287,7.6367,0.15000000000000036,0.0,0.0,5.0
0.61,22.88,0.85,35.61,1.0,38.14,0.56,31.38,1.37,21.09,6.08,37.89,3.97,42.24,3.74,31.07,0.84,27.27,1.18,18.39,7.18,24.51,0.0,1.0,4.0,4.0,2.0,7.18,6.08,9.0,2.0,7.0,7.0,2.4891,2.2663,1.185,1.0,4.6909,23.85,1.4223,12.73,1.7333,2.4692,3.4633,23.85,2.288,4.6025,1.0999999999999996,0.0,2.0,5.0
9.7,33.36,0.56,29.13,4.07,20.4,0.33,25.04,1.13,30.93,11.57,21.94,0.6,35.76,0.84,32.54,6.88,17.5,1.25,22.76,7.82,36.73,1.0,1.0,2.0,3.0,1.0,11.57,9.7,10.0,1.0,6.0,7.0,4.0682,3.9918,6.2567,4.07,7.5018,19.23,0.2534,13.0,0.955,2.5443,8.008,11.42,0.935,10.635,1.870000000000001,0.0,1.0,2.0
1.01,26.05,13.83,33.88,1.7,35.26,7.81,11.25,1.17,28.61,12.97,21.8,5.82,26.3,3.64,38.73,1.36,31.34,9.09,43.34,0.89,23.62,1.0,-1.0,2.0,2.0,3.0,13.83,12.97,9.0,2.0,4.0,6.0,5.39,4.6572,6.8467,3.64,8.44,32.09,1.8538,11.64,2.156,3.6918,9.468,12.08,0.43,13.4,0.8599999999999994,1.0,1.0,2.0
14.57,29.43,4.97,15.13,2.74,23.56,0.69,26.68,1.0,17.74,0.57,20.62,6.46,21.18,7.62,35.89,0.88,29.57,14.14,19.44,8.31,11.6,1.0,0.0,3.0,3.0,3.0,14.57,14.14,9.0,2.0,4.0,6.0,5.6318,4.9265,6.84,4.97,8.9382,24.29,0.8499,11.83,1.54,3.6924,9.345,9.99,0.215,14.355,0.4299999999999997,1.0,1.0,2.0
3.07,11.08,3.2,29.87,0.74,26.01,0.87,27.81,0.95,23.7,1.64,35.67,2.53,22.03,1.02,18.99,0.88,43.3,0.87,21.53,8.42,28.18,1.0,1.0,5.0,4.0,0.0,8.42,3.2,8.0,3.0,6.0,7.0,2.1991,2.1582,1.8633,0.88,6.2209,32.22,0.755,3.04,1.775,2.6377,3.442,1.69,2.61,5.81,5.22,0.0,0.0,0.0
10.4,34.93,0.37,34.06,4.93,26.58,1.42,38.6,7.65,14.84,0.07,23.35,4.42,20.92,4.25,31.91,0.37,26.34,0.52,29.66,10.42,23.52,1.0,1.0,3.0,2.0,2.0,10.42,10.4,10.0,1.0,5.0,8.0,4.0745,3.7792,4.535,1.42,6.3455,23.76,0.2889,10.99,4.5333,3.6716,7.4725,11.41,0.01,10.41,0.019999999999999574,1.0,1.0,4.0
8.0,43.66,8.15,29.46,7.63,35.49,7.24,8.62,0.6,19.08,0.74,22.51,1.52,17.72,0.68,24.25,0.88,28.3,0.96,21.05,1.03,26.01,1.0,1.0,2.0,2.0,2.0,8.15,1.52,8.0,3.0,6.0,7.0,3.4027,3.3047,7.6233,7.24,4.7473,35.04,0.035,4.96,0.995,2.5138,6.508,11.74,3.315,4.835,6.630000000000001,0.0,1.0,4.0
6.89,15.15,4.68,17.64,4.2,22.67,1.0,18.05,0.66,25.84,0.66,21.35,1.14,23.71,2.07,34.49,1.05,42.55,0.75,29.21,14.11,31.11,0.0,1.0,4.0,2.0,2.0,14.11,4.68,9.0,2.0,6.0,7.0,3.3827,3.9238,3.3367,1.05,10.7273,27.4,1.5707,11.16,1.9833,4.6468,5.76,13.47,4.715,9.395,9.43,0.0,0.0,0.0
1.19,26.98,9.36,24.23,0.85,29.42,9.24,31.73,11.61,41.92,20.0,16.3,17.1,35.66,12.13,9.9,1.03,22.06,1.57,17.58,9.17,18.39,0.0,-2.0,4.0,1.0,3.0,20.0,17.1,8.0,3.0,3.0,4.0,8.4773,6.3716,10.9933,9.24,11.5227,32.02,4.0361,11.84,5.2375,3.9364,14.016,19.36,1.45,18.55,2.8999999999999986,1.0,1.0,1.0
0.92,28.73,4.83,28.5,0.81,31.62,10.96,20.94,5.24,31.64,3.99,34.51,3.5,10.33,0.91,33.65,1.66,43.02,9.58,39.2,0.83,24.7,1.0,1.0,2.0,1.0,3.0,10.96,9.58,9.0,2.0,4.0,6.0,3.93,3.3943,2.58,1.66,7.03,32.69,1.6963,6.01,3.7425,3.93,6.425,18.26,0.69,10.27,1.3800000000000008,0.0,1.0,1.0
0.32,24.48,9.45,40.77,0.64,14.12,0.18,26.66,0.33,18.89,0.32,21.31,5.3,36.48,0.02,29.34,14.53,31.34,12.57,18.51,4.21,29.04,3.0,-3.0,3.0,3.0,2.0,14.53,12.57,9.0,2.0,6.0,7.0,4.3518,5.1933,5.13,0.64,10.1782,26.65,1.7308,10.45,1.22,5.0169,8.498,12.83,0.98,13.55,1.959999999999999,1.0,1.0,2.0
4.41,24.66,2.76,16.82,1.32,36.1,15.11,25.64,0.6,15.3,0.8,22.02,0.9,25.91,4.26,20.85,6.53,40.73,0.94,29.84,0.7,18.66,0.0,-2.0,4.0,1.0,3.0,15.11,1.32,9.0,2.0,6.0,8.0,3.4845,4.1289,4.645,2.76,11.6255,25.43,1.7618,9.36,3.09,5.3603,6.43,10.46,6.895,8.215,13.79,0.0,1.0,2.0
13.39,35.47,7.02,42.72,0.62,27.31,0.95,31.02,5.19,33.58,7.45,11.44,0.1,22.64,3.15,19.26,12.24,21.81,0.91,35.16,4.89,25.73,3.0,-3.0,4.0,3.0,2.0,13.39,12.24,8.0,3.0,4.0,5.0,5.0827,4.3964,5.8733,3.15,8.3073,31.28,0.0,0.0,4.89,3.6441,8.0733,13.66,3.625,10.2733,1.1500000000000004,1.0,1.0,4.0
0.68,17.78,0.47,28.64,4.24,33.94,0.51,22.59,0.55,24.37,12.18,22.79,1.23,14.34,8.81,31.35,0.83,26.67,0.64,20.92,6.75,39.29,4.0,0.0,1.0,3.0,0.0,12.18,8.81,9.0,2.0,7.0,7.0,3.3536,3.9272,4.0733,1.23,8.8264,24.95,0.147,7.72,0.6467,3.7534,6.642,8.56,1.685,10.495,3.369999999999999,0.0,1.0,2.0
2.05,42.21,10.18,19.55,0.41,25.53,2.93,35.09,0.56,8.84,0.5,29.87,15.63,29.73,0.54,22.24,0.73,18.62,4.43,23.11,3.69,27.14,0.0,0.0,5.0,2.0,3.0,15.63,10.18,8.0,3.0,5.0,6.0,3.7864,4.6497,1.8467,0.56,11.8436,33.37,0.37,4.03,4.06,5.7353,6.27,10.18,2.725,12.905,5.450000000000001,1.0,0.0,0.0
0.02,36.27,4.25,35.18,1.85,27.22,0.55,28.82,2.4,23.58,6.84,20.37,5.22,27.08,0.79,24.97,1.44,37.34,1.8,32.65,0.05,31.94,0.0,1.0,4.0,2.0,2.0,5.22,4.25,11.0,0.0,5.0,9.0,2.2918,2.1266,3.56,1.44,3.2227,16.97,0.7606,11.3,1.115,1.9352,4.03,8.1,0.485,4.735,0.9699999999999998,0.0,0.0,5.0
0.1,22.63,7.81,34.75,14.85,25.17,0.57,27.25,0.23,35.99,1.66,34.35,2.9,26.21,4.37,20.52,0.15,33.09,0.04,15.98,0.23,39.13,3.0,-3.0,3.0,3.0,3.0,14.85,7.81,10.0,1.0,6.0,8.0,2.9918,4.4085,1.5467,0.04,11.8582,23.15,1.1456,11.72,1.5533,5.5066,5.46,9.58,3.52,11.33,7.04,0.0,1.0,1.0
0.3,20.62,0.88,32.04,0.02,33.45,0.29,43.67,0.25,24.37,0.11,27.17,0.13,12.41,0.13,29.15,13.65,22.17,0.43,38.18,13.91,34.92,1.0,1.0,2.0,3.0,2.0,13.91,13.65,8.0,3.0,9.0,6.0,2.7364,5.2109,0.4325,0.13,11.1736,31.26,0.0713,8.53,0.2267,6.2967,4.8817,12.75,0.13,13.78,0.2599999999999998,1.0,0.0,0.0
0.49,27.92,4.78,25.97,6.84,36.14,0.27,24.85,7.19,13.96,4.74,15.75,15.29,25.19,4.53,22.12,0.33,21.33,1.39,30.54,0.42,17.44,0.0,0.0,1.0,3.0,1.0,15.29,4.74,9.0,2.0,5.0,8.0,4.2064,4.3276,7.015,6.84,11.0836,22.18,1.9082,13.1,2.78,4.0222,8.515,9.44,5.275,10.015,10.549999999999999,0.0,1.0,2.0
14.26,27.66,5.2,25.23,0.95,19.77,8.17,44.49,1.03,29.11,4.78,30.63,4.77,37.43,1.06,32.52,5.15,20.7,6.52,12.67,1.11,23.58,1.0,1.0,2.0,1.0,3.0,14.26,5.2,8.0,3.0,4.0,5.0,4.8182,3.8225,6.6133,5.15,9.4418,31.82,1.7801,12.75,2.2633,3.2972,7.345,12.2,4.3758,8.0767,9.059999999999999,0.0,1.0,2.0
0.69,26.98,0.56,17.64,19.13,16.68,0.62,30.98,7.46,34.39,5.84,43.94,0.61,20.31,17.11,36.61,7.15,19.43,9.35,26.01,3.82,10.13,1.0,1.0,2.0,1.0,3.0,19.13,17.11,7.0,4.0,4.0,4.0,6.5764,6.2335,5.7067,3.82,12.5536,33.81,3.9082,13.34,4.42,6.2226,10.672,19.93,1.01,18.12,2.0199999999999996,1.0,1.0,1.0
13.76,18.06,5.09,14.57,0.86,26.67,4.73,24.12,13.05,30.09,0.68,23.7,0.76,21.01,4.83,19.9,8.25,34.54,0.96,17.04,1.17,30.9,0.0,0.0,2.0,1.0,3.0,13.76,13.05,10.0,1.0,5.0,7.0,4.9218,4.6409,6.67,5.09,8.8382,19.97,1.8593,13.86,2.9225,3.5569,10.0375,12.03,0.355,13.405,0.7099999999999991,1.0,1.0,3.0
3.65,21.46,0.91,26.41,9.91,11.02,1.05,31.57,6.39,25.92,11.26,43.42,0.74,21.34,0.53,17.99,14.57,22.38,11.54,31.16,7.02,37.55,1.0,-4.0,3.0,3.0,3.0,14.57,11.54,8.0,3.0,4.0,5.0,6.1427,4.8765,9.3967,7.02,8.4273,32.4,1.56,3.47,2.09,2.7894,10.115,8.78,3.3766,10.8333,3.030000000000001,1.0,1.0,2.0
3.83,29.3,0.27,27.0,0.3,31.76,0.53,35.22,0.62,29.65,1.32,13.38,3.71,32.6,0.45,18.45,5.69,37.72,16.48,24.45,0.26,24.13,0.0,1.0,2.0,1.0,3.0,16.48,5.69,9.0,2.0,7.0,7.0,3.0418,4.6069,0.885,0.45,13.4382,24.34,1.6907,11.09,2.0825,6.3763,5.985,13.27,5.395,11.085,10.79,0.0,0.0,0.0
0.8,21.02,0.39,29.11,4.02,43.8,12.68,18.5,0.9,24.79,3.95,26.19,3.26,33.04,1.97,9.92,13.76,33.91,0.41,18.39,3.44,18.71,0.0,1.0,4.0,1.0,3.0,13.76,12.68,8.0,3.0,4.0,7.0,4.1436,4.4836,3.0833,1.97,9.6164,33.88,1.5625,7.8,2.6,5.0206,7.138,15.41,0.54,13.22,1.08,1.0,1.0,3.0
0.51,27.0,15.44,21.13,3.45,44.66,0.25,32.87,0.48,36.02,4.24,25.2,2.78,33.21,0.53,24.13,6.08,16.88,13.44,36.87,3.44,19.98,1.0,-2.0,4.0,2.0,3.0,15.44,13.44,9.0,2.0,4.0,7.0,4.6036,4.9831,4.3233,3.44,10.8364,27.78,0.0,0.0,4.24,5.0906,7.4383,15.74,5.5569,10.5533,2.0,1.0,1.0,4.0
0.54,22.92,6.65,16.22,0.52,35.12,0.79,27.3,11.34,31.01,1.01,31.31,7.42,38.15,13.71,19.9,2.8,24.38,3.86,32.4,7.33,10.72,1.0,1.0,3.0,2.0,2.0,13.71,11.34,9.0,2.0,4.0,6.0,5.0882,4.3665,7.1333,6.65,8.6218,27.43,0.53,8.02,3.33,2.7585,9.29,11.11,1.185,12.525,2.370000000000001,1.0,1.0,2.0
0.27,16.97,12.01,19.96,0.8,24.26,0.48,21.26,3.08,16.95,0.69,26.61,6.14,33.94,0.58,30.54,7.69,29.65,1.17,9.04,3.78,25.9,0.0,0.0,1.0,1.0,3.0,12.01,7.69,9.0,2.0,6.0,7.0,3.3355,3.6381,3.655,1.17,8.6745,24.9,1.5267,13.59,1.9275,3.8749,6.7525,9.69,2.16,9.85,4.319999999999999,0.0,0.0,0.0
2.35,42.19,0.65,27.81,0.72,24.11,6.17,37.24,5.98,9.5,0.52,34.69,0.86,30.45,2.16,25.88,0.72,32.11,7.85,25.08,6.96,18.82,3.0,-1.0,2.0,1.0,3.0,7.85,2.35,8.0,3.0,5.0,6.0,3.1764,2.7891,6.37,5.98,4.6736,32.69,0.6788,8.0,1.2,1.8762,5.862,17.11,2.75,5.1,5.5,0.0,0.0,5.0
0.09,18.19,11.54,34.37,11.18,18.1,4.64,19.1,4.26,32.26,0.42,24.97,4.84,23.55,6.68,13.45,0.41,20.93,0.21,29.01,6.61,43.22,0.0,1.0,1.0,2.0,3.0,11.54,11.18,8.0,3.0,4.0,7.0,4.6255,3.9845,6.645,6.61,6.9145,29.77,2.137,9.91,3.23,2.8387,8.054,16.27,3.3502,8.9933,0.35999999999999943,1.0,1.0,4.0
3.61,33.91,0.55,35.61,1.42,43.79,7.99,19.25,0.8,21.41,7.1,28.94,0.34,23.73,15.18,30.55,1.23,10.38,0.36,27.68,0.37,31.28,3.0,1.0,4.0,1.0,3.0,15.18,7.99,8.0,3.0,7.0,6.0,3.5409,4.5192,1.15,0.8,11.6391,33.41,2.6759,6.67,3.7533,5.5985,5.324,11.3,3.595,11.585,7.1899999999999995,0.0,1.0,1.0
5.3,28.25,12.87,38.12,4.77,33.01,0.44,30.78,0.66,27.18,14.0,20.03,3.47,8.71,3.9,20.71,1.01,41.99,0.35,35.44,0.54,23.96,1.0,1.0,1.0,2.0,3.0,14.0,12.87,9.0,2.0,5.0,6.0,4.3009,4.6546,2.7933,1.01,9.6991,33.28,2.2191,7.19,3.4733,5.3178,7.05,18.09,0.565,13.435,1.1300000000000008,1.0,1.0,4.0
8.73,8.21,2.86,35.28,8.84,20.92,6.56,43.6,0.54,30.52,3.88,36.83,0.37,28.74,0.48,24.72,1.21,26.84,1.0,32.05,0.5,33.7,0.0,1.0,3.0,1.0,3.0,3.88,2.86,9.0,2.0,6.0,8.0,3.1791,3.2026,8.0433,6.56,2.9718,35.39,0.105,5.21,1.105,2.4509,6.174,1.55,0.51,3.37,1.02,0.0,1.0,2.0
11.24,22.36,7.11,8.9,4.72,24.32,0.58,26.56,0.86,21.01,0.92,23.96,2.68,32.73,4.61,17.96,0.79,16.09,11.36,30.12,6.82,43.56,0.0,1.0,3.0,2.0,3.0,11.24,4.61,9.0,2.0,4.0,7.0,4.6991,3.8473,8.43,6.82,6.5627,34.66,1.6048,16.64,2.73,2.6534,8.228,4.4,3.315,7.925,6.63,0.0,1.0,4.0
4.61,27.04,0.03,23.99,7.55,40.93,0.28,36.26,0.24,27.4,4.95,17.43,0.44,31.21,5.77,36.45,14.91,22.75,4.26,32.97,8.3,9.61,0.0,1.0,3.0,1.0,3.0,14.91,5.77,8.0,3.0,4.0,6.0,4.6673,4.3286,7.925,7.55,10.2427,31.32,0.175,5.93,4.435,3.5179,8.296,19.02,4.5143,8.5433,9.14,0.0,1.0,2.0
11.72,22.05,3.64,35.01,0.18,27.27,0.38,35.25,4.47,30.04,4.64,24.68,2.08,18.29,0.27,23.47,0.36,30.79,1.46,39.31,13.87,33.79,0.0,1.0,3.0,1.0,3.0,13.87,11.72,10.0,1.0,5.0,8.0,3.9155,4.4994,1.77,1.46,9.9545,21.02,0.085,5.36,4.555,5.1898,6.554,12.96,4.4041,9.7433,2.1499999999999986,1.0,1.0,1.0
16.04,25.86,0.94,41.65,0.9,21.25,0.82,26.02,9.24,25.63,1.53,11.6,0.42,18.48,0.93,33.28,6.09,16.96,0.98,28.89,3.98,24.33,0.0,3.0,2.0,2.0,0.0,16.04,9.24,9.0,2.0,6.0,6.0,3.8064,4.6994,1.1333,0.93,12.2336,30.05,0.0,0.0,3.98,5.5128,5.795,8.9,4.1522,10.4567,6.799999999999999,0.0,0.0,0.0
0.98,35.95,12.77,20.87,1.47,34.74,0.8,23.85,3.72,29.88,12.07,39.69,1.08,26.8,1.44,30.1,10.69,10.7,1.03,24.93,1.01,33.28,0.0,-3.0,2.0,3.0,3.0,12.07,1.47,10.0,1.0,7.0,8.0,4.2782,4.7158,11.73,10.69,7.9191,28.99,1.345,4.95,2.375,5.2928,7.56,15.84,5.1621,4.78,10.6,0.0,0.0,5.0
4.46,18.31,13.42,17.59,1.1,20.84,0.48,29.8,7.08,8.55,4.75,25.46,9.44,42.74,11.44,34.53,3.63,35.59,0.5,18.69,0.57,26.68,0.0,1.0,4.0,1.0,3.0,13.42,11.44,7.0,4.0,4.0,6.0,5.17,4.4091,8.26,7.08,8.25,34.19,2.0601,11.49,2.5475,3.4119,9.002,18.0,4.2264,9.4967,1.9800000000000004,1.0,1.0,4.0
4.78,25.08,7.91,34.16,0.23,23.23,7.49,13.01,3.62,17.84,0.1,26.04,2.6,29.68,0.19,17.81,0.22,28.68,14.98,26.02,4.24,21.73,1.0,-1.0,1.0,1.0,3.0,14.98,3.62,9.0,2.0,4.0,8.0,4.2145,4.3539,6.0,2.6,10.7655,21.15,0.27,3.35,4.51,4.3594,7.32,8.18,5.68,9.3,11.36,0.0,1.0,2.0
14.4,20.19,0.51,26.58,12.79,34.09,0.64,22.94,1.28,32.63,5.33,31.49,5.68,15.29,7.61,24.04,1.25,35.77,2.52,19.41,3.32,38.34,1.0,-2.0,4.0,4.0,2.0,14.4,12.79,9.0,2.0,4.0,5.0,5.03,4.597,3.84,2.52,9.37,23.05,2.8858,12.83,3.7075,4.917,7.742,13.9,0.805,13.595,1.6100000000000012,1.0,1.0,3.0
0.43,34.59,0.36,32.73,10.86,35.54,0.53,28.84,9.7,20.6,3.7,13.85,4.91,30.77,1.57,20.4,4.99,26.32,0.76,25.22,1.13,37.72,1.0,1.0,2.0,1.0,3.0,10.86,9.7,10.0,1.0,5.0,8.0,3.54,3.5903,2.1333,1.13,7.32,23.87,2.131,8.27,3.4433,4.1011,5.392,14.94,0.58,10.28,1.1600000000000001,0.0,1.0,1.0
0.33,24.36,8.03,21.86,0.07,29.17,3.58,28.99,9.54,32.5,4.42,26.46,0.89,41.23,3.99,23.74,0.47,26.27,6.82,16.99,0.25,32.5,2.0,1.0,4.0,1.0,3.0,9.54,8.03,9.0,2.0,5.0,7.0,3.49,3.2681,3.855,0.89,6.05,24.24,0.215,2.72,4.205,3.2798,6.32,10.64,0.755,8.785,1.5099999999999998,0.0,1.0,4.0
3.13,32.7,0.16,26.52,0.93,13.88,0.26,22.55,10.66,32.44,4.77,11.77,0.06,31.27,10.71,19.65,0.33,36.61,4.08,26.48,8.19,44.2,4.0,-1.0,1.0,3.0,2.0,10.71,10.66,7.0,4.0,5.0,6.0,3.9345,3.9931,4.63,0.93,6.7755,32.43,1.5918,10.13,2.5133,3.7518,7.052,12.79,0.025,10.685,0.05000000000000071,1.0,1.0,2.0
0.97,35.65,13.74,34.07,6.65,45.23,0.23,27.18,0.66,31.16,4.3,34.67,7.08,12.45,0.02,23.36,4.55,21.94,12.72,21.69,6.1,26.87,0.0,-3.0,4.0,1.0,3.0,13.74,12.72,9.0,2.0,4.0,6.0,5.1836,4.5447,6.0933,4.55,8.5564,32.78,0.0,0.0,6.1,3.7262,8.1733,12.98,4.2302,10.2533,1.0199999999999996,1.0,1.0,4.0
0.45,17.36,1.1,29.44,4.47,43.66,11.07,30.75,1.86,21.84,0.31,26.55,9.87,16.68,1.05,9.65,1.21,31.21,0.63,22.04,4.28,35.97,1.0,1.0,4.0,4.0,2.0,11.07,9.87,8.0,3.0,6.0,6.0,3.3,3.6482,4.375,4.28,7.77,34.01,0.38,7.6,1.48,3.8879,5.325,21.56,4.6896,5.8,1.200000000000001,0.0,2.0,5.0
0.7,24.96,1.41,21.27,1.21,29.6,0.98,32.4,0.89,34.97,2.17,9.52,1.43,44.22,3.37,39.0,1.07,26.6,18.45,26.64,1.53,16.5,3.0,1.0,3.0,3.0,2.0,18.45,3.37,8.0,3.0,7.0,7.0,3.0191,4.9307,1.85,1.53,15.4309,34.7,0.1916,10.01,0.9675,6.1751,4.7267,22.95,7.1373,6.165,15.079999999999998,0.0,0.0,0.0
4.53,21.17,0.84,27.03,0.93,21.55,0.91,17.33,0.93,24.61,1.03,38.34,5.15,24.48,1.54,14.56,10.74,18.02,17.93,28.63,0.7,30.33,0.0,0.0,1.0,1.0,3.0,17.93,10.74,10.0,1.0,6.0,7.0,4.1118,5.2664,1.285,1.03,13.8182,23.78,2.0307,13.0,2.8225,7.005,7.81,10.61,3.595,14.335,7.1899999999999995,1.0,1.0,1.0
0.24,27.18,6.2,14.77,0.0,23.68,0.19,31.24,0.4,25.08,0.65,20.64,5.42,21.04,13.08,27.15,3.65,28.15,3.13,34.33,6.19,38.73,0.0,-1.0,3.0,2.0,3.0,13.08,5.42,9.0,2.0,5.0,7.0,3.5591,3.8338,5.1733,3.13,9.5209,23.96,1.4109,10.6,1.2225,3.333,6.804,6.11,3.83,9.25,7.66,0.0,1.0,1.0
0.47,23.94,0.65,23.0,3.58,32.5,0.96,37.35,12.9,33.94,2.39,13.1,12.99,21.66,5.22,18.0,1.2,29.54,1.06,34.28,0.88,35.42,1.0,-1.0,1.0,3.0,2.0,12.99,5.22,9.0,2.0,6.0,7.0,3.8455,4.5042,5.4167,0.96,9.1445,24.25,0.205,11.28,0.855,4.8421,6.34,14.5,4.1043,7.2633,7.7700000000000005,0.0,1.0,4.0
1.61,26.87,0.7,30.77,0.65,18.32,7.15,42.43,12.19,29.2,6.59,34.17,0.57,21.41,5.62,18.72,0.46,15.11,2.55,20.35,0.42,25.33,1.0,-1.0,4.0,2.0,2.0,12.19,5.62,9.0,2.0,5.0,7.0,3.5009,3.7005,4.7333,0.46,8.6891,27.32,0.7757,8.55,1.6033,3.742,6.402,10.48,3.285,8.905,6.569999999999999,0.0,1.0,2.0
0.8,21.04,5.94,18.06,2.35,24.08,0.77,18.61,1.38,14.52,5.45,12.68,1.57,33.05,15.64,28.97,6.07,39.01,0.59,25.9,1.08,29.25,3.0,2.0,4.0,3.0,1.0,15.64,5.94,9.0,2.0,5.0,7.0,3.7855,4.2795,4.3,1.38,11.8545,26.33,0.5965,14.44,1.4425,4.7026,6.896,10.91,4.85,10.79,9.7,0.0,0.0,0.0
0.1,24.65,8.76,36.31,0.4,35.35,9.6,15.31,0.3,30.67,0.12,29.0,0.02,27.54,0.09,32.16,0.32,33.75,5.85,24.17,7.67,46.11,3.0,0.0,4.0,3.0,2.0,8.76,5.85,9.0,2.0,7.0,7.0,3.0209,3.837,8.635,7.67,5.8918,30.8,0.0899,6.02,0.1733,3.3071,6.44,12.14,3.5005,4.9767,2.91,0.0,0.0,5.0
